trade_num,side,entry_price,exit_price,realized_pnl,commissions
518,FLAT,124455.46,124309.49999999999,-8.04 USD,['7.01 USD']
519,FLAT,122505.99,122391.73999999999,-7.82 USD,['7.00 USD']
520,FLAT,123669.93000000001,123263.2,-9.84 USD,['6.97 USD']
521,FLAT,122515.44000000002,122415.73999999999,-7.67 USD,['6.96 USD']
522,FLAT,121528.45,121438.91,-7.58 USD,['6.94 USD']
523,FLAT,121889.09,121428.01000000001,-10.18 USD,['6.91 USD']
524,FLAT,112375.71999999999,112020.41,-9.62 USD,['6.89 USD']
525,FLAT,111500.59,111205.53,-9.14 USD,['6.87 USD']
526,FLAT,113666.01,112686.93000000001,-14.21 USD,['6.83 USD']
527,FLAT,114827.3,114906.45000000001,-6.23 USD,['6.82 USD']
528,FLAT,115453.27,115185.68,-8.76 USD,['6.79 USD']
529,FLAT,112900.43,112104.75,-12.73 USD,['6.76 USD']
530,FLAT,113294.26999999999,112736.22,-10.89 USD,['6.73 USD']
531,FLAT,111701.06999999999,111329.48,-9.51 USD,['6.71 USD']
532,FLAT,111842.01,111419.94,-9.85 USD,['6.69 USD']
533,FLAT,109176.73999999999,108910.46,-8.71 USD,['6.67 USD']
534,FLAT,107323.4,106514.84000000001,-12.90 USD,['6.63 USD']
535,FLAT,107261.82,106899.13,-9.41 USD,['6.61 USD']
536,FLAT,107351.56,107065.15999999999,-8.79 USD,['6.59 USD']
537,FLAT,107206.14,107040.3,-7.85 USD,['6.58 USD']
538,FLAT,107348.67,107074.77,-8.64 USD,['6.55 USD']
539,FLAT,108409.99,108695.71999999999,-4.39 USD,['6.55 USD']
540,FLAT,109314.48,110612.98999999999,3.13 USD,['6.57 USD']
541,FLAT,111275.05,110853.09000000001,-9.63 USD,['6.53 USD']
542,FLAT,109362.75,108910.03,-9.87 USD,['6.50 USD']
543,FLAT,109744.9,110819.93,1.42 USD,['6.53 USD']
544,FLAT,108311.35,109194.0,0.10 USD,['6.52 USD']
545,FLAT,109925.06,109989.36,-6.03 USD,['6.50 USD']
546,FLAT,110566.18,110242.36,-8.84 USD,['6.47 USD']
547,FLAT,110736.71,110473.04,-8.37 USD,['6.45 USD']
548,FLAT,110962.21,110812.0,-7.53 USD,['6.44 USD']
549,FLAT,111556.51,110744.23,-12.24 USD,['6.40 USD']
550,FLAT,110941.72,110689.75,-8.20 USD,['6.39 USD']
551,FLAT,111074.20000000001,110923.20999999999,-7.45 USD,['6.37 USD']
552,FLAT,111421.74,111228.0,-7.73 USD,['6.35 USD']
553,FLAT,111552.43,111535.71999999999,-6.46 USD,['6.34 USD']
554,FLAT,111742.26,111495.39,-8.06 USD,['6.31 USD']
555,FLAT,111701.65000000001,113372.23,5.43 USD,['6.35 USD']
556,FLAT,114774.49,115136.47,-3.84 USD,['6.33 USD']
557,FLAT,115496.06,115041.94,-9.39 USD,['6.29 USD']
558,FLAT,114371.73000000001,114315.49,-6.67 USD,['6.28 USD']
559,FLAT,114816.12000000001,114543.75,-8.12 USD,['6.26 USD']
560,FLAT,113423.82,113057.51,-8.75 USD,['6.23 USD']
561,FLAT,113357.04,112997.17,-8.68 USD,['6.21 USD']
562,FLAT,111521.84,110851.05,-10.85 USD,['6.18 USD']
563,FLAT,108322.88,109222.46,0.20 USD,['6.21 USD']
564,FLAT,110571.37,109856.09,-11.16 USD,['6.16 USD']
565,FLAT,110790.14,110000.0,-11.62 USD,['6.13 USD']
566,FLAT,109928.04,109734.11,-7.47 USD,['6.12 USD']
567,FLAT,110168.0,109967.09000000001,-7.49 USD,['6.10 USD']
568,FLAT,110371.14,110233.59,-7.03 USD,['6.08 USD']
569,FLAT,110670.26999999999,110340.14,-8.33 USD,['6.07 USD']
570,FLAT,111033.0,110798.9,-7.65 USD,['6.05 USD']
571,FLAT,111064.96,110816.7,-7.72 USD,['6.03 USD']
572,FLAT,110640.0,110288.22,-8.40 USD,['6.01 USD']
573,FLAT,102106.47,101566.32,-9.94 USD,['5.98 USD']
574,FLAT,102430.31,103451.33,1.43 USD,['6.01 USD']
575,FLAT,104081.61,103668.64,-8.93 USD,['5.97 USD']
576,FLAT,101905.11,101612.37000000001,-8.09 USD,['5.95 USD']
577,FLAT,101532.87,102732.76000000001,2.80 USD,['5.97 USD']
578,FLAT,102239.20999999999,102051.25,-7.30 USD,['5.93 USD']
579,FLAT,102113.27,101905.82,-7.42 USD,['5.92 USD']
580,FLAT,102382.62000000001,102105.79999999999,-7.89 USD,['5.89 USD']
581,FLAT,102510.33,105908.94,18.41 USD,['5.98 USD']
582,FLAT,106564.12000000001,106272.96,-7.96 USD,['5.93 USD']
583,FLAT,106235.64,105733.06,-9.40 USD,['5.90 USD']
584,FLAT,107357.87,106792.58,-9.75 USD,['5.87 USD']
585,FLAT,103515.05,103302.49,-7.37 USD,['5.86 USD']
586,FLAT,104243.23999999999,103918.62000000001,-8.11 USD,['5.83 USD']
587,FLAT,102762.22,102812.90999999999,-5.47 USD,['5.83 USD']
588,FLAT,95880.0,95908.83,-5.60 USD,['5.82 USD']
589,FLAT,96242.33,95877.84,-8.54 USD,['5.79 USD']
590,FLAT,96040.0,95813.53,-7.47 USD,['5.77 USD']
591,FLAT,96410.0,95931.39,-9.33 USD,['5.75 USD']
592,FLAT,95048.54000000001,95420.0,-2.95 USD,['5.75 USD']
593,FLAT,91531.74,91117.31,-8.97 USD,['5.72 USD']
594,FLAT,92071.98000000001,91471.23999999999,-10.36 USD,['5.70 USD']
595,FLAT,93166.0,92681.66,-7.74 USD,['4.69 USD']
596,FLAT,92218.8,91480.0,-11.32 USD,['5.64 USD']
597,FLAT,90855.35,91846.90999999999,2.03 USD,['5.67 USD']
598,FLAT,85410.25,84173.05,-12.56 USD,['4.45 USD']
599,FLAT,85515.70999999999,84895.97,-10.69 USD,['5.60 USD']
600,FLAT,84828.0,84517.47,-8.15 USD,['5.59 USD']
601,FLAT,85185.75,84822.97,-8.53 USD,['5.56 USD']
602,FLAT,85334.88,85727.15,-2.38 USD,['5.57 USD']
603,FLAT,86597.45,87093.31,-1.59 USD,['5.56 USD']
604,FLAT,87500.95,88169.90000000001,-0.26 USD,['5.56 USD']
605,FLAT,88022.79000000001,87476.88,-9.82 USD,['5.52 USD']
606,FLAT,87736.01999999999,87402.11,-8.13 USD,['5.51 USD']
607,FLAT,87935.05,87701.97,-7.31 USD,['5.49 USD']
608,FLAT,88663.14,91277.31999999999,14.64 USD,['5.56 USD']
609,FLAT,91687.61,91432.62000000001,-7.43 USD,['5.51 USD']
610,FLAT,91501.40000000001,91303.25,-6.98 USD,['5.49 USD']
611,FLAT,91860.14,91588.86,-7.49 USD,['5.47 USD']
612,FLAT,92325.47,91385.24,-12.38 USD,['5.43 USD']
613,FLAT,90935.28,90699.82,-7.19 USD,['5.43 USD']
614,FLAT,91033.42,90928.51,-6.19 USD,['5.41 USD']
615,FLAT,91488.33,91244.0,-7.19 USD,['5.39 USD']
616,FLAT,91713.17,91299.0,-8.41 USD,['5.37 USD']
617,FLAT,86187.74,86240.01,-4.95 USD,['5.36 USD']
618,FLAT,87192.46,91054.0,24.16 USD,['5.47 USD']
619,FLAT,92233.88,92715.61,-1.89 USD,['5.42 USD']
620,FLAT,93700.0,93331.70999999999,-8.05 USD,['5.39 USD']
621,FLAT,92658.0,92370.55,-7.46 USD,['5.37 USD']
622,FLAT,89783.15,89676.08,-6.16 USD,['5.36 USD']
623,FLAT,89893.37999999999,90529.93,-0.64 USD,['5.38 USD']
624,FLAT,91632.22,91120.09999999999,-9.08 USD,['5.34 USD']
625,FLAT,91552.24,91659.15,-4.55 USD,['5.33 USD']
626,FLAT,91032.59,90662.0,-8.02 USD,['5.31 USD']
627,FLAT,90589.06999999999,90386.26,-6.77 USD,['5.29 USD']
628,FLAT,90611.28,90202.7,-8.25 USD,['5.27 USD']
629,FLAT,91597.99,92679.70999999999,2.48 USD,['5.29 USD']
630,FLAT,92782.90999999999,92550.8,-6.91 USD,['5.26 USD']
631,FLAT,92823.57,92450.16,-7.89 USD,['5.25 USD']
632,FLAT,93006.22,92582.13,-8.21 USD,['5.23 USD']
633,FLAT,93570.52,92492.64,-9.78 USD,['4.00 USD']
634,FLAT,91169.65000000001,90632.06,-9.01 USD,['5.18 USD']
635,FLAT,91573.45999999999,91573.88,-5.16 USD,['5.16 USD']
636,FLAT,90608.87,90505.42,-5.90 USD,['5.16 USD']
637,FLAT,90309.0,90250.0,-5.56 USD,['5.14 USD']
638,FLAT,89477.84,89585.54999999999,-4.36 USD,['5.13 USD']
639,FLAT,86559.93,86337.68,-6.75 USD,['5.11 USD']
640,FLAT,86761.87,86443.02,-7.43 USD,['5.09 USD']
641,FLAT,87941.51,87343.42,-9.39 USD,['5.07 USD']
642,FLAT,87378.09999999999,87233.44,-6.11 USD,['5.06 USD']
643,FLAT,86895.02,86691.49,-6.52 USD,['5.04 USD']
644,FLAT,86967.61,87599.99,-0.48 USD,['5.05 USD']
645,FLAT,87146.04000000001,86702.76,-8.22 USD,['5.02 USD']
646,FLAT,87744.81,87758.81,-4.92 USD,['5.02 USD']
647,FLAT,88340.0,88218.25,-5.86 USD,['5.00 USD']
648,FLAT,88313.20999999999,88237.11,-5.52 USD,['4.98 USD']
649,FLAT,88259.0,88346.96,-4.36 USD,['4.98 USD']
650,FLAT,88545.72,88312.32,-6.58 USD,['4.95 USD']
651,FLAT,88706.42,88450.0,-6.73 USD,['4.94 USD']
652,FLAT,89480.0,89154.0,-7.16 USD,['4.92 USD']
653,FLAT,89163.05,89650.0,-1.58 USD,['4.93 USD']
654,FLAT,87409.81,87269.99,-5.88 USD,['4.90 USD']
655,FLAT,87720.43,87542.18,-6.13 USD,['4.89 USD']
656,FLAT,87738.89,87770.45000000001,-4.66 USD,['4.88 USD']
657,FLAT,89380.29000000001,89171.20999999999,-6.28 USD,['4.86 USD']
658,FLAT,88953.79,88564.0,-7.51 USD,['4.85 USD']
659,FLAT,87701.99,87592.66,-5.58 USD,['4.83 USD']
660,FLAT,87566.0,87500.01,-5.27 USD,['4.82 USD']
661,FLAT,87600.32,87544.2,-5.19 USD,['4.80 USD']
662,FLAT,87655.39,87526.76,-5.67 USD,['4.79 USD']
663,FLAT,87870.46,87805.0,-5.23 USD,['4.78 USD']
664,FLAT,88121.7,89326.0,3.34 USD,['4.81 USD']
665,FLAT,87717.17,88255.51,-1.12 USD,['4.79 USD']
666,FLAT,88540.08,88383.76,-5.82 USD,['4.77 USD']
667,FLAT,88610.73,88390.08,-6.24 USD,['4.76 USD']
668,FLAT,88682.26,88461.54999999999,-6.22 USD,['4.74 USD']
669,FLAT,88733.98000000001,88637.89,-5.37 USD,['4.73 USD']
