position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-12dd895e-5c3d-4221-a001-1b9dc16475c4,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240913-145500-BACKTEST-000-363,O-20240914-045000-BACKTEST-000-364,BUY,FLAT,0.00000000,0.03239623,1726239300000000000,2024-09-13 14:55:00+00:00,1726289400000000000,2024-09-14 04:50:00+00:00,50100000000000,58456.89,60212.0,['15.38 USD'],0.03002,41.48 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-55dffa3f-d6cf-4031-a542-cceab520226a,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240915-011500-BACKTEST-000-365,O-20240915-034500-BACKTEST-000-366,BUY,FLAT,0.00000000,0.03165905,1726362900000000000,2024-09-15 01:15:00+00:00,1726371900000000000,2024-09-15 03:45:00+00:00,9000000000000,60211.11,60140.0,['15.24 USD'],-0.00118,-17.49 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-34674275-bf2c-4fb3-ba71-015efe608677,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240915-132000-BACKTEST-000-367,O-20240915-134500-BACKTEST-000-368,BUY,FLAT,0.00000000,0.03154362,1726406400000000000,2024-09-15 13:20:00+00:00,1726407900000000000,2024-09-15 13:45:00+00:00,1500000000000,60265.11,60142.119999999995,['15.19 USD'],-0.00204,-19.07 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-a71a03c7-df50-4c01-be9c-d66df56b7755,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240915-150000-BACKTEST-000-369,O-20240915-160500-BACKTEST-000-370,BUY,FLAT,0.00000000,0.03138859,1726412400000000000,2024-09-15 15:00:00+00:00,1726416300000000000,2024-09-15 16:05:00+00:00,3900000000000,60380.5,60220.009999999995,['15.14 USD'],-0.00266,-20.18 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-3d1a6c58-40f2-464a-bf45-172681cb945f,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240916-082000-BACKTEST-000-371,O-20240916-085500-BACKTEST-000-372,BUY,FLAT,0.00000000,0.03196675,1726474800000000000,2024-09-16 08:20:00+00:00,1726476900000000000,2024-09-16 08:55:00+00:00,2100000000000,59099.06,58924.979999999996,['15.09 USD'],-0.00295,-20.65 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-30578089-ca77-4a45-9195-6086a19b726a,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240916-233000-BACKTEST-000-373,O-20240917-003500-BACKTEST-000-374,BUY,FLAT,0.00000000,0.03230768,1726529400000000000,2024-09-16 23:30:00+00:00,1726533300000000000,2024-09-17 00:35:00+00:00,3900000000000,58283.65,58112.009999999995,['15.04 USD'],-0.00294,-20.59 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-9cf82e35-b819-4471-a37b-8d6d9ae4e4d8,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240917-052500-BACKTEST-000-375,O-20240917-194000-BACKTEST-000-376,BUY,FLAT,0.00000000,0.03215628,1726550700000000000,2024-09-17 05:25:00+00:00,1726602000000000000,2024-09-17 19:40:00+00:00,51300000000000,58365.98,60132.56,['15.24 USD'],0.03027,41.57 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-f421268f-78d8-469f-bb56-094e41b2759a,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240918-030000-BACKTEST-000-377,O-20240918-044500-BACKTEST-000-378,BUY,FLAT,0.00000000,0.03116411,1726628400000000000,2024-09-18 03:00:00+00:00,1726634700000000000,2024-09-18 04:45:00+00:00,6300000000000,60624.34,60399.48,['15.09 USD'],-0.00371,-22.10 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-8aacfad0-b2c0-421a-b20c-3203e4f43fda,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240918-180000-BACKTEST-000-379,O-20240918-200000-BACKTEST-000-380,BUY,FLAT,0.00000000,0.03122284,1726682400000000000,2024-09-18 18:00:00+00:00,1726689600000000000,2024-09-18 20:00:00+00:00,7200000000000,60298.060000000005,59903.219999999994,['15.01 USD'],-0.00655,-27.34 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-720855e8-3504-4b27-a60b-f605c3367e75,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240918-232000-BACKTEST-000-381,O-20240919-200000-BACKTEST-000-382,BUY,FLAT,0.00000000,0.03069337,1726701600000000000,2024-09-18 23:20:00+00:00,1726776000000000000,2024-09-19 20:00:00+00:00,74400000000000,61071.00000000001,63136.46000000001,['15.25 USD'],0.03382,48.15 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-b9dda17c-940b-4e29-ae11-5ea9814ba59d,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240920-034000-BACKTEST-000-383,O-20240920-072500-BACKTEST-000-384,BUY,FLAT,0.00000000,0.02980724,1726803600000000000,2024-09-20 03:40:00+00:00,1726817100000000000,2024-09-20 07:25:00+00:00,13500000000000,63371.18,63451.45,['15.13 USD'],0.00127,-12.74 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-52285cca-e84d-4540-9c78-176bd45ae58f,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240921-074500-BACKTEST-000-385,O-20240921-083000-BACKTEST-000-386,BUY,FLAT,0.00000000,0.02987321,1726904700000000000,2024-09-21 07:45:00+00:00,1726907400000000000,2024-09-21 08:30:00+00:00,2700000000000,63103.29,63010.630000000005,['15.07 USD'],-0.00147,-17.84 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-6a1ba3e4-ae8a-421b-a2fb-059626b1868a,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240921-125500-BACKTEST-000-387,O-20240921-130500-BACKTEST-000-388,BUY,FLAT,0.00000000,0.02976543,1726923300000000000,2024-09-21 12:55:00+00:00,1726923900000000000,2024-09-21 13:05:00+00:00,600000000000,63151.98,63070.0,['15.03 USD'],-0.0013,-17.47 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-712a949b-9bd0-402c-8a2f-f4f179c2260d,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240921-143500-BACKTEST-000-389,O-20240921-150500-BACKTEST-000-390,BUY,FLAT,0.00000000,0.02963422,1726929300000000000,2024-09-21 14:35:00+00:00,1726931100000000000,2024-09-21 15:05:00+00:00,1800000000000,63254.729999999996,63166.0,['14.99 USD'],-0.0014,-17.62 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-1ae48ad3-996a-4e61-8c96-d167a53d6d6a,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240921-171000-BACKTEST-000-391,O-20240921-192000-BACKTEST-000-392,BUY,FLAT,0.00000000,0.02951931,1726938600000000000,2024-09-21 17:10:00+00:00,1726946400000000000,2024-09-21 19:20:00+00:00,7800000000000,63322.0,63194.009999999995,['14.94 USD'],-0.00202,-18.72 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-c687299b-9800-4c48-9bf3-4e0cd9e44b9e,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240921-234000-BACKTEST-000-393,O-20240922-002000-BACKTEST-000-394,BUY,FLAT,0.00000000,0.02941390,1726962000000000000,2024-09-21 23:40:00+00:00,1726964400000000000,2024-09-22 00:20:00+00:00,2400000000000,63357.990000000005,63179.9,['14.88 USD'],-0.00281,-20.12 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-258f8957-469d-454f-94b7-ca257f363cfa,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240922-173500-BACKTEST-000-395,O-20240922-181500-BACKTEST-000-396,BUY,FLAT,0.00000000,0.02947169,1727026500000000000,2024-09-22 17:35:00+00:00,1727028900000000000,2024-09-22 18:15:00+00:00,2400000000000,63028.950000000004,62885.560000000005,['14.84 USD'],-0.00227,-19.07 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-1a74ff85-1140-48a6-bbf8-14acc16d32b3,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240922-195500-BACKTEST-000-397,O-20240922-215500-BACKTEST-000-398,BUY,FLAT,0.00000000,0.02931996,1727034900000000000,2024-09-22 19:55:00+00:00,1727042100000000000,2024-09-22 21:55:00+00:00,7200000000000,63160.0,62779.990000000005,['14.77 USD'],-0.00602,-25.91 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-a0b348f7-74b5-4af8-b8ae-ef18b9b1a8ee,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240923-030500-BACKTEST-000-399,O-20240923-043000-BACKTEST-000-400,BUY,FLAT,0.00000000,0.02873288,1727060700000000000,2024-09-23 03:05:00+00:00,1727065800000000000,2024-09-23 04:30:00+00:00,5100000000000,64179.990000000005,63818.86,['14.71 USD'],-0.00563,-25.09 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-e5fbfee0-504b-4a00-b510-03bcd12ad872,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240924-061000-BACKTEST-000-401,O-20240924-110000-BACKTEST-000-402,BUY,FLAT,0.00000000,0.02901461,1727158200000000000,2024-09-24 06:10:00+00:00,1727175600000000000,2024-09-24 11:00:00+00:00,17400000000000,63297.38,63436.729999999996,['14.71 USD'],0.0022,-10.67 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-ac9bc128-0e34-45ad-ba3c-c03451553c3d,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240924-173500-BACKTEST-000-403,O-20240925-005000-BACKTEST-000-404,BUY,FLAT,0.00000000,0.02873248,1727199300000000000,2024-09-24 17:35:00+00:00,1727225400000000000,2024-09-25 00:50:00+00:00,26100000000000,63807.5,64016.57,['14.69 USD'],0.00328,-8.68 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-794279df-9b81-44aa-bf9b-f0cbdafc39f7,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240926-034500-BACKTEST-000-405,O-20240926-043000-BACKTEST-000-406,BUY,FLAT,0.00000000,0.02881724,1727322300000000000,2024-09-26 03:45:00+00:00,1727325000000000000,2024-09-26 04:30:00+00:00,2700000000000,63529.36,63383.32000000001,['14.63 USD'],-0.0023,-18.84 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-8d750524-544d-45b1-bb9f-ad85cb016c4e,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240926-053000-BACKTEST-000-407,O-20240926-195000-BACKTEST-000-408,BUY,FLAT,0.00000000,0.02869224,1727328600000000000,2024-09-26 05:30:00+00:00,1727380200000000000,2024-09-26 19:50:00+00:00,51600000000000,63609.13,64884.009999999995,['14.75 USD'],0.02004,21.83 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-63b62f37-213d-4fa1-b9be-59e5133feb6b,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240927-010500-BACKTEST-000-409,O-20240927-014000-BACKTEST-000-410,BUY,FLAT,0.00000000,0.02804872,1727399100000000000,2024-09-27 01:05:00+00:00,1727401200000000000,2024-09-27 01:40:00+00:00,2100000000000,65302.0,65072.0,['14.63 USD'],-0.00352,-21.08 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-4e97d226-f55e-41f1-b397-fea5ba1e67e6,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240927-035000-BACKTEST-000-411,O-20240927-052000-BACKTEST-000-412,BUY,FLAT,0.00000000,0.02791014,1727409000000000000,2024-09-27 03:50:00+00:00,1727414400000000000,2024-09-27 05:20:00+00:00,5400000000000,65399.66,65248.33,['14.58 USD'],-0.00231,-18.80 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-f7bd014f-c97e-4bb6-b22a-4f53c949d67a,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240927-082000-BACKTEST-000-413,O-20240927-112000-BACKTEST-000-414,BUY,FLAT,0.00000000,0.02770092,1727425200000000000,2024-09-27 08:20:00+00:00,1727436000000000000,2024-09-27 11:20:00+00:00,10800000000000,65690.0,65503.98,['14.54 USD'],-0.00283,-19.69 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-e735b3eb-ccc4-41ca-9b08-a7eaa80b7d8b,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240927-140500-BACKTEST-000-415,O-20240927-172000-BACKTEST-000-416,BUY,FLAT,0.00000000,0.02749798,1727445900000000000,2024-09-27 14:05:00+00:00,1727457600000000000,2024-09-27 17:20:00+00:00,11700000000000,65960.0,65856.0,['14.50 USD'],-0.00158,-17.36 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-b75be55f-c4fb-49b1-a7fc-42a1ccb689fd,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240928-015500-BACKTEST-000-417,O-20240928-052500-BACKTEST-000-418,BUY,FLAT,0.00000000,0.02740490,1727488500000000000,2024-09-28 01:55:00+00:00,1727501100000000000,2024-09-28 05:25:00+00:00,12600000000000,65994.0,65924.54000000001,['14.46 USD'],-0.00105,-16.36 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-a18a7342-0a58-4d9e-ac85-3d3b9221d42b,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240928-235000-BACKTEST-000-419,O-20240929-003000-BACKTEST-000-420,BUY,FLAT,0.00000000,0.02735955,1727567400000000000,2024-09-28 23:50:00+00:00,1727569800000000000,2024-09-29 00:30:00+00:00,2400000000000,65923.99,65788.39,['14.41 USD'],-0.00206,-18.12 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-9e495c52-f851-4797-ab13-88aca9aa0494,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240929-120000-BACKTEST-000-421,O-20240929-122000-BACKTEST-000-422,BUY,FLAT,0.00000000,0.02735260,1727611200000000000,2024-09-29 12:00:00+00:00,1727612400000000000,2024-09-29 12:20:00+00:00,1200000000000,65742.0,65674.76,['14.38 USD'],-0.00102,-16.22 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-180640f1-eccb-4dd4-b93d-9adfacbce201,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240929-131000-BACKTEST-000-423,O-20240929-145000-BACKTEST-000-424,BUY,FLAT,0.00000000,0.02727130,1727615400000000000,2024-09-29 13:10:00+00:00,1727621400000000000,2024-09-29 14:50:00+00:00,6000000000000,65759.68,65666.86,['14.33 USD'],-0.00141,-16.86 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-2f8762c4-05e7-45e6-8fc4-08fd5380a2d4,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240929-170000-BACKTEST-000-425,O-20240929-181500-BACKTEST-000-426,BUY,FLAT,0.00000000,0.02715376,1727629200000000000,2024-09-29 17:00:00+00:00,1727633700000000000,2024-09-29 18:15:00+00:00,4500000000000,65858.04000000001,65766.0,['14.29 USD'],-0.0014,-16.79 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-3337ec9e-345d-4714-9c72-9a31c299b317,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240929-200000-BACKTEST-000-427,O-20240929-200500-BACKTEST-000-428,BUY,FLAT,0.00000000,0.02699526,1727640000000000000,2024-09-29 20:00:00+00:00,1727640300000000000,2024-09-29 20:05:00+00:00,300000000000,66058.13,65947.99,['14.25 USD'],-0.00167,-17.22 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-787393df-ff26-47e9-ae01-0307861eef33,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241001-040000-BACKTEST-000-429,O-20241001-100500-BACKTEST-000-430,BUY,FLAT,0.00000000,0.02788824,1727755200000000000,2024-10-01 04:00:00+00:00,1727777100000000000,2024-10-01 10:05:00+00:00,21900000000000,63757.61,63795.990000000005,['14.23 USD'],0.0006,-13.16 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-9c517a87-6ed6-44c5-acec-dd2c2f3f5a9e,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241002-023500-BACKTEST-000-431,O-20241002-043500-BACKTEST-000-432,BUY,FLAT,0.00000000,0.02877635,1727836500000000000,2024-10-02 02:35:00+00:00,1727843700000000000,2024-10-02 04:35:00+00:00,7200000000000,61652.700000000004,61496.0,['14.18 USD'],-0.00254,-18.69 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-4f0abed0-b970-4ef9-a6ef-568475bf66a9,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241002-073500-BACKTEST-000-433,O-20241002-080500-BACKTEST-000-434,BUY,FLAT,0.00000000,0.02857358,1727854500000000000,2024-10-02 07:35:00+00:00,1727856300000000000,2024-10-02 08:05:00+00:00,1800000000000,61893.990000000005,61613.61,['14.11 USD'],-0.00453,-22.12 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-664040a9-02c8-4d69-a109-6f7d8fff8710,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241002-152000-BACKTEST-000-435,O-20241002-173000-BACKTEST-000-436,BUY,FLAT,0.00000000,0.02676865,1727882400000000000,2024-10-02 15:20:00+00:00,1727890200000000000,2024-10-02 17:30:00+00:00,7800000000000,61720.48,61286.009999999995,['13.17 USD'],-0.00704,-24.80 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-5f56edb0-4cf0-48a3-b793-2567c4e884e1,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241003-012500-BACKTEST-000-437,O-20241003-053500-BACKTEST-000-438,BUY,FLAT,0.00000000,0.02868288,1727918700000000000,2024-10-03 01:25:00+00:00,1727933700000000000,2024-10-03 05:35:00+00:00,15000000000000,61167.38,61109.9,['14.03 USD'],-0.00094,-15.68 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-96cd568c-96ca-43c9-a9a3-61ff72588911,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241003-193000-BACKTEST-000-439,O-20241003-210000-BACKTEST-000-440,BUY,FLAT,0.00000000,0.02872931,1727983800000000000,2024-10-03 19:30:00+00:00,1727989200000000000,2024-10-03 21:00:00+00:00,5400000000000,60904.79,60638.380000000005,['13.97 USD'],-0.00437,-21.62 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-d7528728-7d38-4563-b14b-3bc5f1ca0f74,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241004-062000-BACKTEST-000-441,O-20241004-064000-BACKTEST-000-442,BUY,FLAT,0.00000000,0.02843550,1728022800000000000,2024-10-04 06:20:00+00:00,1728024000000000000,2024-10-04 06:40:00+00:00,1200000000000,61306.0,61157.990000000005,['13.93 USD'],-0.00241,-18.14 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-307d6d7b-9210-4a2b-9027-5a801e3a7d01,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241004-074000-BACKTEST-000-443,O-20241004-140000-BACKTEST-000-444,BUY,FLAT,0.00000000,0.02829913,1728027600000000000,2024-10-04 07:40:00+00:00,1728050400000000000,2024-10-04 14:00:00+00:00,22800000000000,61409.11,61387.990000000005,['13.90 USD'],-0.00034,-14.50 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-e24f33f0-1285-4adc-acac-28449148f8a5,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241004-163000-BACKTEST-000-445,O-20241004-180000-BACKTEST-000-446,BUY,FLAT,0.00000000,0.02785599,1728059400000000000,2024-10-04 16:30:00+00:00,1728064800000000000,2024-10-04 18:00:00+00:00,5400000000000,62229.990000000005,61934.68000000001,['13.83 USD'],-0.00475,-22.06 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-dbea5b05-1b3a-47ac-995e-473287b62e14,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241005-063500-BACKTEST-000-447,O-20241005-074000-BACKTEST-000-448,BUY,FLAT,0.00000000,0.02775686,1728110100000000000,2024-10-05 06:35:00+00:00,1728114000000000000,2024-10-05 07:40:00+00:00,3900000000000,62213.78999999999,62121.98,['13.81 USD'],-0.00148,-16.36 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-71581738-07e4-41b7-8cc8-de1bf166302e,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241005-093500-BACKTEST-000-449,O-20241005-110000-BACKTEST-000-450,BUY,FLAT,0.00000000,0.02764855,1728120900000000000,2024-10-05 09:35:00+00:00,1728126000000000000,2024-10-05 11:00:00+00:00,5100000000000,62280.009999999995,62205.990000000005,['13.77 USD'],-0.00119,-15.82 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-0ed3b136-1513-4c9c-8ddf-07c4f0e09985,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241005-131000-BACKTEST-000-451,O-20241005-132000-BACKTEST-000-452,BUY,FLAT,0.00000000,0.02754585,1728133800000000000,2024-10-05 13:10:00+00:00,1728134400000000000,2024-10-05 13:20:00+00:00,600000000000,62340.009999999995,62281.990000000005,['13.73 USD'],-0.00093,-15.33 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-8894c443-0d32-4d1c-b9d5-cbdc176dcfcf,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241006-012500-BACKTEST-000-453,O-20241006-014500-BACKTEST-000-454,BUY,FLAT,0.00000000,0.02757115,1728177900000000000,2024-10-06 01:25:00+00:00,1728179100000000000,2024-10-06 01:45:00+00:00,1200000000000,62116.009999999995,62028.5,['13.69 USD'],-0.00141,-16.10 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-1734a33b-6659-4a6a-a7d7-da1f2479085a,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241006-082000-BACKTEST-000-455,O-20241006-211000-BACKTEST-000-456,BUY,FLAT,0.00000000,0.02753418,1728202800000000000,2024-10-06 08:20:00+00:00,1728249000000000000,2024-10-06 21:10:00+00:00,46200000000000,62023.990000000005,62565.21,['13.72 USD'],0.00873,1.18 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-55823510-9c97-4f95-8827-13b3c47c091a,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241007-003500-BACKTEST-000-457,O-20241007-090000-BACKTEST-000-458,BUY,FLAT,0.00000000,0.02702149,1728261300000000000,2024-10-07 00:35:00+00:00,1728291600000000000,2024-10-07 09:00:00+00:00,30300000000000,63213.89000000001,63458.009999999995,['13.69 USD'],0.00386,-7.09 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-de0a9ea2-0372-4bde-9461-05c3697857df,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241007-141000-BACKTEST-000-459,O-20241007-161000-BACKTEST-000-460,BUY,FLAT,0.00000000,0.02669397,1728310200000000000,2024-10-07 14:10:00+00:00,1728317400000000000,2024-10-07 16:10:00+00:00,7200000000000,63909.810000000005,63552.0,['13.61 USD'],-0.0056,-23.16 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-c70f338e-2448-4a7f-838e-a5c2e42c7ce7,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241008-114000-BACKTEST-000-461,O-20241008-124000-BACKTEST-000-462,BUY,FLAT,0.00000000,0.02714151,1728387600000000000,2024-10-08 11:40:00+00:00,1728391200000000000,2024-10-08 12:40:00+00:00,3600000000000,62600.0,62460.0,['13.58 USD'],-0.00224,-17.38 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-2e1724f0-f965-4f8e-a744-5bda7d0d16bb,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20241008-133000-BACKTEST-000-463,O-20241008-141500-BACKTEST-000-464,BUY,FLAT,0.00000000,0.02699006,1728394200000000000,2024-10-08 13:30:00+00:00,1728396900000000000,2024-10-08 14:15:00+00:00,2700000000000,62758.09,62571.9,['13.54 USD'],-0.00297,-18.57 USD,True
