address,coin,fill_count,dollar_delta,turnover,nonzero_closedPnl,is_frozen
0xc08e45a5476582835c7c59a8239c932e5639490c,WLD,2,-0.3232,119.5532,1,True
0xc08e45a5476582835c7c59a8239c932e5639490c,XAI,7,-188.695328,934.445764,4,False
0xc08e45a5476582835c7c59a8239c932e5639490c,PNUT,11,-577.151105,977.136331,5,False
0xc08e45a5476582835c7c59a8239c932e5639490c,TURBO,4,-2.3e-05,99.998733,2,False
0xc08e45a5476582835c7c59a8239c932e5639490c,STRK,5,-107.057128,966.301732,3,False
0xc08e45a5476582835c7c59a8239c932e5639490c,BIO,5,18.02643,217.76915,2,False
0xc08e45a5476582835c7c59a8239c932e5639490c,DOT,11,18.76258,11981.89442,5,True
0xc08e45a5476582835c7c59a8239c932e5639490c,ACE,10,-53.236569,914.789581,4,False
0xc08e45a5476582835c7c59a8239c932e5639490c,DOOD,38,3648.669631,4422.043941,33,False
0xc08e45a5476582835c7c59a8239c932e5639490c,WLFI,44,22071.27096,24227.67534,6,False
0xc08e45a5476582835c7c59a8239c932e5639490c,MELANIA,23,1189.567432,4708.93354,19,False
0xc08e45a5476582835c7c59a8239c932e5639490c,REZ,5,19.304477,319.456839,4,False
0xc08e45a5476582835c7c59a8239c932e5639490c,NEAR,4,-101.3376,1409.84488,3,True
0xc08e45a5476582835c7c59a8239c932e5639490c,EIGEN,6,-82.294494,382.328596,5,False
0xc08e45a5476582835c7c59a8239c932e5639490c,SUPER,31,11413.62305,11902.43569,31,False
0xc08e45a5476582835c7c59a8239c932e5639490c,BSV,1,95.94945,95.94945,1,False
0xc08e45a5476582835c7c59a8239c932e5639490c,ENA,17,5.28341,9927.24295,14,True
0xc08e45a5476582835c7c59a8239c932e5639490c,USTC,6,298.284816,298.284816,6,False
0xc08e45a5476582835c7c59a8239c932e5639490c,SCR,22,52.626767,1921.120611,14,False
0xc08e45a5476582835c7c59a8239c932e5639490c,IO,9,-663.863652,663.863652,1,False
0xc08e45a5476582835c7c59a8239c932e5639490c,MAVIA,9,-86.959688,477.11096,5,False
0xc08e45a5476582835c7c59a8239c932e5639490c,TON,3,-21.27091,178.72519,3,True
0xc08e45a5476582835c7c59a8239c932e5639490c,CHILLGUY,3,-185.372965,185.372965,0,False
0xc08e45a5476582835c7c59a8239c932e5639490c,OP,22,-80.311172,6007.647008,18,True
0xc08e45a5476582835c7c59a8239c932e5639490c,VVV,8,1154.826323,1354.750387,2,False
0xc08e45a5476582835c7c59a8239c932e5639490c,0G,3,-31.5018,146.3726,3,False
0xc08e45a5476582835c7c59a8239c932e5639490c,GMT,8,-367.292802,802.951828,3,False
0xc08e45a5476582835c7c59a8239c932e5639490c,DOGE,7,-86.03099,5550.37287,5,True
0xc08e45a5476582835c7c59a8239c932e5639490c,BRETT,6,-78.809033,409.599401,3,False
0xc08e45a5476582835c7c59a8239c932e5639490c,BANANA,4,5.2974,105.7794,3,False
0xc08e45a5476582835c7c59a8239c932e5639490c,PAXG,11,-1.7049,2358.0561,10,False
0xc08e45a5476582835c7c59a8239c932e5639490c,AVAX,3,3.01845,1829.64525,1,True
0xc08e45a5476582835c7c59a8239c932e5639490c,NOT,2,-134.736624,459.181848,2,False
0xc08e45a5476582835c7c59a8239c932e5639490c,ADA,8,-1682.40825,8053.00795,5,True
0xc08e45a5476582835c7c59a8239c932e5639490c,COMP,3,0.95564,501.07244,2,False
0xc08e45a5476582835c7c59a8239c932e5639490c,AR,2,41.098443,177.833543,2,False
0xc08e45a5476582835c7c59a8239c932e5639490c,APT,14,243.062996,1423.530788,8,True
0xc08e45a5476582835c7c59a8239c932e5639490c,BIGTIME,2,189.259419,335.092953,1,False
0xc08e45a5476582835c7c59a8239c932e5639490c,PYTH,2,-127.16339,127.16339,1,False
0xc08e45a5476582835c7c59a8239c932e5639490c,VINE,2,-58.417314,143.292738,1,False
0xc08e45a5476582835c7c59a8239c932e5639490c,YGG,5,-1461.87423,1461.87423,1,False
0xc08e45a5476582835c7c59a8239c932e5639490c,ARB,4,-3.171154,5996.839226,2,True
0xc08e45a5476582835c7c59a8239c932e5639490c,PROMPT,2,-11.33278,205.23758,2,False
0xc08e45a5476582835c7c59a8239c932e5639490c,INJ,2,-275.3688,376.071,2,True
0xc08e45a5476582835c7c59a8239c932e5639490c,PEOPLE,2,23.45965,336.08525,1,False
0xc08e45a5476582835c7c59a8239c932e5639490c,SUSHI,2,0.486808,156.825692,1,False
0xc08e45a5476582835c7c59a8239c932e5639490c,W,1,-50.00108,50.00108,0,False
0xc08e45a5476582835c7c59a8239c932e5639490c,NXPC,5,-324.57779,512.69513,1,False
0xc08e45a5476582835c7c59a8239c932e5639490c,ZEREBRO,4,-875.86037,875.86037,0,False
0xc08e45a5476582835c7c59a8239c932e5639490c,WIF,3,-53.31544,546.89164,2,True
0xc08e45a5476582835c7c59a8239c932e5639490c,ALT,3,-237.827055,237.827055,1,False
0xc08e45a5476582835c7c59a8239c932e5639490c,LINK,4,133.1118,1972.887,3,True
0xc08e45a5476582835c7c59a8239c932e5639490c,MANTA,1,-49.855003,49.855003,0,False
0xc08e45a5476582835c7c59a8239c932e5639490c,ALGO,1,-363.9507,363.9507,0,False
0xc08e45a5476582835c7c59a8239c932e5639490c,AI16Z,1,-172.830306,172.830306,0,False
0xc08e45a5476582835c7c59a8239c932e5639490c,TRB,1,-67.92826,67.92826,0,False
0x98daeaed62a12b1a882f515416d358254f166de1,DOT,144,4999.44955,102254.72001,103,True
0x98daeaed62a12b1a882f515416d358254f166de1,BIO,98,-3906.544634,68509.667226,71,False
0x98daeaed62a12b1a882f515416d358254f166de1,kFLOKI,74,3405.895179,69963.057679,45,False
0x98daeaed62a12b1a882f515416d358254f166de1,SEI,137,9882.1729,156451.98866,87,True
0x98daeaed62a12b1a882f515416d358254f166de1,PNUT,163,15.343957,71297.851403,88,False
0x98daeaed62a12b1a882f515416d358254f166de1,MELANIA,182,1146.069207,89499.752521,139,False
0x98daeaed62a12b1a882f515416d358254f166de1,CRV,78,4473.018554,95334.907358,43,False
0x98daeaed62a12b1a882f515416d358254f166de1,STRK,134,1516.541816,90052.932374,85,False
0x98daeaed62a12b1a882f515416d358254f166de1,OP,97,208.861152,48143.043158,58,True
0x98daeaed62a12b1a882f515416d358254f166de1,GMX,120,-545.66537,55554.40175,80,False
0x98daeaed62a12b1a882f515416d358254f166de1,PENDLE,195,326.2145,102160.6935,130,True
0x98daeaed62a12b1a882f515416d358254f166de1,ZK,160,-1293.61578,78717.550102,100,False
0x98daeaed62a12b1a882f515416d358254f166de1,USUAL,145,-3658.079837,54960.589545,93,False
0x98daeaed62a12b1a882f515416d358254f166de1,TURBO,142,-283.629771,36457.715503,90,False
0x98daeaed62a12b1a882f515416d358254f166de1,CAKE,290,11065.30546,241084.39098,213,False
0x98daeaed62a12b1a882f515416d358254f166de1,KAITO,181,-1155.3737,62374.5663,116,False
0x98daeaed62a12b1a882f515416d358254f166de1,SCR,186,1244.328676,42171.197422,135,False
0x98daeaed62a12b1a882f515416d358254f166de1,DYDX,48,136.372033,14466.592007,29,False
0x98daeaed62a12b1a882f515416d358254f166de1,WLD,237,14460.25523,164500.78469,125,True
0x98daeaed62a12b1a882f515416d358254f166de1,YGG,55,-1356.50202,21975.08838,36,False
0x98daeaed62a12b1a882f515416d358254f166de1,ZORA,1118,5948.996871,1191284.574121,843,False
0x98daeaed62a12b1a882f515416d358254f166de1,REZ,92,-171.910508,35645.894648,66,False
0x98daeaed62a12b1a882f515416d358254f166de1,ATOM,90,4270.92082,28861.649212,65,True
0x98daeaed62a12b1a882f515416d358254f166de1,TIA,133,8055.28729,85358.78099,67,True
0x98daeaed62a12b1a882f515416d358254f166de1,IP,192,-650.79979,116241.31061,144,False
0x98daeaed62a12b1a882f515416d358254f166de1,GRASS,252,9373.206504,125308.499216,189,False
0x98daeaed62a12b1a882f515416d358254f166de1,EIGEN,296,1606.420074,122609.300216,175,False
0x98daeaed62a12b1a882f515416d358254f166de1,BRETT,141,4382.034335,59225.578589,103,False
0x98daeaed62a12b1a882f515416d358254f166de1,FIL,105,238.76506,53833.76862,73,False
0x98daeaed62a12b1a882f515416d358254f166de1,MEME,166,820.043517,61109.146391,102,False
0x98daeaed62a12b1a882f515416d358254f166de1,TAO,578,11849.02182,392401.98062,380,False
0x98daeaed62a12b1a882f515416d358254f166de1,BLUR,109,-38.153828,21777.274538,60,False
0x98daeaed62a12b1a882f515416d358254f166de1,ONDO,133,-3822.77928,79753.3233,90,True
0x98daeaed62a12b1a882f515416d358254f166de1,TST,113,7476.273769,89695.612803,86,False
0x98daeaed62a12b1a882f515416d358254f166de1,SUPER,54,4786.99479,21871.42507,26,False
0x98daeaed62a12b1a882f515416d358254f166de1,ETH,116,804.88942,158019.8819,59,True
0x98daeaed62a12b1a882f515416d358254f166de1,ME,124,-4469.266481,25416.654657,86,False
0x98daeaed62a12b1a882f515416d358254f166de1,MOODENG,165,89.78881,98992.99651,106,False
0x98daeaed62a12b1a882f515416d358254f166de1,VIRTUAL,138,-4200.260046,113380.543404,80,False
0x98daeaed62a12b1a882f515416d358254f166de1,PENGU,147,11193.441599,132257.696355,91,False
0x98daeaed62a12b1a882f515416d358254f166de1,DYM,84,-77.749405,11702.538505,57,False
0x98daeaed62a12b1a882f515416d358254f166de1,AI16Z,101,293.679596,73097.621656,61,False
0x98daeaed62a12b1a882f515416d358254f166de1,ETC,145,-4710.57271,56008.04395,105,False
0x98daeaed62a12b1a882f515416d358254f166de1,FARTCOIN,335,9324.478925,412869.363287,192,False
0x98daeaed62a12b1a882f515416d358254f166de1,IO,185,-4224.483239,58281.014967,109,False
0x98daeaed62a12b1a882f515416d358254f166de1,HBAR,85,4155.81812,54496.5236,50,False
0x98daeaed62a12b1a882f515416d358254f166de1,GOAT,140,64.016924,77160.51532,98,False
0x98daeaed62a12b1a882f515416d358254f166de1,ORDI,190,558.144641,47463.456455,123,False
0x98daeaed62a12b1a882f515416d358254f166de1,ENS,160,-52.60227,47072.24839,98,False
0x98daeaed62a12b1a882f515416d358254f166de1,CHILLGUY,196,-106.6234,61331.621526,130,False
0x98daeaed62a12b1a882f515416d358254f166de1,NEAR,198,8284.44499,199759.27921,139,True
0x98daeaed62a12b1a882f515416d358254f166de1,kNEIRO,186,7865.012806,97770.640726,100,False
0x98daeaed62a12b1a882f515416d358254f166de1,SAND,107,-974.50844,19282.34182,74,False
0x98daeaed62a12b1a882f515416d358254f166de1,ENA,100,4346.91033,109083.46335,63,True
0x98daeaed62a12b1a882f515416d358254f166de1,TRB,90,204.37307,60262.06589,59,False
0x98daeaed62a12b1a882f515416d358254f166de1,AIXBT,161,3835.177211,74860.175813,115,False
0x98daeaed62a12b1a882f515416d358254f166de1,SUI,132,9946.12274,117794.37048,91,True
0x98daeaed62a12b1a882f515416d358254f166de1,LDO,109,351.11182,78756.11258,65,False
0x98daeaed62a12b1a882f515416d358254f166de1,ARB,126,7296.53766,134133.681782,65,True
0x98daeaed62a12b1a882f515416d358254f166de1,INJ,155,2735.6037,41951.8479,105,True
0x98daeaed62a12b1a882f515416d358254f166de1,TON,110,373.68588,85028.50472,60,True
0x98daeaed62a12b1a882f515416d358254f166de1,IMX,147,1153.18943,68878.59728,106,False
0x98daeaed62a12b1a882f515416d358254f166de1,PEOPLE,76,807.161639,41600.822347,47,False
0x98daeaed62a12b1a882f515416d358254f166de1,SAGA,48,-228.758097,6724.000833,29,False
0x98daeaed62a12b1a882f515416d358254f166de1,RENDER,190,4324.00271,68207.99617,128,False
0x98daeaed62a12b1a882f515416d358254f166de1,XLM,99,2923.74812,68057.29232,70,False
0x98daeaed62a12b1a882f515416d358254f166de1,SYRUP,101,7709.38606,44111.66892,62,False
0x98daeaed62a12b1a882f515416d358254f166de1,ZEN,930,7569.13176,695744.3836,749,False
0x98daeaed62a12b1a882f515416d358254f166de1,MEW,58,-0.9749,6414.776574,42,False
0x98daeaed62a12b1a882f515416d358254f166de1,VINE,110,-666.204765,40137.441241,72,False
0x98daeaed62a12b1a882f515416d358254f166de1,kBONK,94,23.851718,129633.987238,54,False
0x98daeaed62a12b1a882f515416d358254f166de1,DOGE,61,6136.35571,77792.29195,29,True
0x98daeaed62a12b1a882f515416d358254f166de1,OM,190,-359.477449,81221.122121,118,False
0x98daeaed62a12b1a882f515416d358254f166de1,ALT,34,-713.221636,12510.77065,15,False
0x98daeaed62a12b1a882f515416d358254f166de1,SUSHI,34,214.772755,41571.508897,20,False
0x98daeaed62a12b1a882f515416d358254f166de1,XRP,71,4595.4435,126525.9933,39,True
0x98daeaed62a12b1a882f515416d358254f166de1,JTO,140,896.5826,47840.102,94,False
0x98daeaed62a12b1a882f515416d358254f166de1,XAI,150,-1385.34544,22886.250704,104,False
0x98daeaed62a12b1a882f515416d358254f166de1,S,94,4478.34079,85254.41259,61,False
0x98daeaed62a12b1a882f515416d358254f166de1,PROMPT,77,3401.52442,41099.45282,56,False
0x98daeaed62a12b1a882f515416d358254f166de1,MORPHO,65,4919.61877,29898.09471,38,False
0x98daeaed62a12b1a882f515416d358254f166de1,BTC,57,2158.70858,85732.22458,16,True
0x98daeaed62a12b1a882f515416d358254f166de1,RESOLV,101,-987.157124,59579.34514,57,False
0x98daeaed62a12b1a882f515416d358254f166de1,BANANA,34,-3441.7444,13052.9506,24,False
0x98daeaed62a12b1a882f515416d358254f166de1,AAVE,100,3957.3939,82449.6503,58,True
0x98daeaed62a12b1a882f515416d358254f166de1,SPX,541,1087.44916,404585.1074,380,False
0x98daeaed62a12b1a882f515416d358254f166de1,BNB,60,-1441.6842,84885.2848,35,True
0x98daeaed62a12b1a882f515416d358254f166de1,LTC,345,11185.9333,520658.6451,224,True
0x98daeaed62a12b1a882f515416d358254f166de1,APT,143,-367.608046,118852.795978,89,True
0x98daeaed62a12b1a882f515416d358254f166de1,POLYX,29,168.22643,6823.98731,21,False
0x98daeaed62a12b1a882f515416d358254f166de1,FET,90,-43.16315,61357.14673,52,True
0x98daeaed62a12b1a882f515416d358254f166de1,TRUMP,65,265.87019,129107.65357,36,False
0x98daeaed62a12b1a882f515416d358254f166de1,ALGO,99,1550.80039,49395.02829,58,False
0x98daeaed62a12b1a882f515416d358254f166de1,PAXG,50,1050.5125,37051.0035,21,False
0x98daeaed62a12b1a882f515416d358254f166de1,NIL,303,3000.91323,122371.76311,266,False
0x98daeaed62a12b1a882f515416d358254f166de1,WIF,154,-5938.6325,149441.59746,86,True
0x98daeaed62a12b1a882f515416d358254f166de1,POPCAT,146,-67.41554,81757.36982,88,False
0x98daeaed62a12b1a882f515416d358254f166de1,ZEREBRO,124,1378.110227,57286.370135,71,False
0x98daeaed62a12b1a882f515416d358254f166de1,FXS,158,7211.10732,72204.56812,115,False
0x98daeaed62a12b1a882f515416d358254f166de1,POL,54,3736.97646,20443.69838,26,False
0x98daeaed62a12b1a882f515416d358254f166de1,ETHFI,150,66.29919,95606.95937,108,False
0x98daeaed62a12b1a882f515416d358254f166de1,kLUNC,27,-833.908353,6293.810135,13,False
0x98daeaed62a12b1a882f515416d358254f166de1,VVV,83,-23.917278,31744.092008,60,False
0x98daeaed62a12b1a882f515416d358254f166de1,kPEPE,232,8943.258293,199550.849409,102,False
0x98daeaed62a12b1a882f515416d358254f166de1,UNI,227,-3630.56919,143466.27067,129,True
0x98daeaed62a12b1a882f515416d358254f166de1,AR,199,925.652842,60981.767918,136,False
0x98daeaed62a12b1a882f515416d358254f166de1,NEO,140,2308.764479,100906.601523,94,False
0x98daeaed62a12b1a882f515416d358254f166de1,PUMP,208,1349.687872,366885.621508,146,False
0x98daeaed62a12b1a882f515416d358254f166de1,BCH,67,5.18809,75075.84113,43,True
0x98daeaed62a12b1a882f515416d358254f166de1,GRIFFAIN,133,883.244351,55467.462259,95,False
0x98daeaed62a12b1a882f515416d358254f166de1,ZRO,128,-14.21247,66835.46601,105,False
0x98daeaed62a12b1a882f515416d358254f166de1,INIT,183,5790.928,83364.4014,131,False
0x98daeaed62a12b1a882f515416d358254f166de1,SOPH,121,-697.776702,47577.470184,101,False
0x98daeaed62a12b1a882f515416d358254f166de1,SNX,142,-37.19303,85612.75955,103,False
0x98daeaed62a12b1a882f515416d358254f166de1,JUP,99,7311.59414,82405.14914,64,True
0x98daeaed62a12b1a882f515416d358254f166de1,RSR,94,-677.273301,26103.736889,66,False
0x98daeaed62a12b1a882f515416d358254f166de1,BOME,32,28.30913,19912.65719,17,False
0x98daeaed62a12b1a882f515416d358254f166de1,KAS,40,5964.318991,26885.516431,29,False
0x98daeaed62a12b1a882f515416d358254f166de1,IOTA,33,4.32013,5827.18967,19,False
0x98daeaed62a12b1a882f515416d358254f166de1,BSV,94,-1199.72525,19338.06971,57,False
0x98daeaed62a12b1a882f515416d358254f166de1,ARK,7,-0.45304,697.32174,5,False
0x98daeaed62a12b1a882f515416d358254f166de1,RUNE,67,3302.382065,46444.556245,51,False
0x98daeaed62a12b1a882f515416d358254f166de1,APE,61,-850.528407,37928.470965,38,False
0x98daeaed62a12b1a882f515416d358254f166de1,GALA,92,2571.794985,52888.114875,57,False
0x98daeaed62a12b1a882f515416d358254f166de1,UMA,45,280.71531,9889.71845,37,False
0x98daeaed62a12b1a882f515416d358254f166de1,ZETA,50,737.338764,16629.135316,30,False
0x98daeaed62a12b1a882f515416d358254f166de1,PROVE,76,742.24257,70313.34155,58,False
0x98daeaed62a12b1a882f515416d358254f166de1,CFX,53,3430.00501,19136.33837,29,False
0x98daeaed62a12b1a882f515416d358254f166de1,STX,51,3.967159,6681.133807,30,False
0x98daeaed62a12b1a882f515416d358254f166de1,ACE,90,-822.885526,32102.797174,51,False
0x98daeaed62a12b1a882f515416d358254f166de1,ANIME,43,2385.23232,27726.633006,25,False
0x98daeaed62a12b1a882f515416d358254f166de1,AVAX,109,15101.94184,154259.93654,65,True
0x98daeaed62a12b1a882f515416d358254f166de1,MERL,193,-66.04223,160546.87619,138,False
0x98daeaed62a12b1a882f515416d358254f166de1,DOOD,176,-4135.99019,107010.639698,125,False
0x98daeaed62a12b1a882f515416d358254f166de1,BABY,117,-3968.804238,82672.973008,97,False
0x98daeaed62a12b1a882f515416d358254f166de1,SOL,36,-20.565,97786.693,19,True
0x98daeaed62a12b1a882f515416d358254f166de1,BERA,70,607.49619,70066.03059,38,False
0x98daeaed62a12b1a882f515416d358254f166de1,GMT,41,960.432427,6635.789671,25,False
0x98daeaed62a12b1a882f515416d358254f166de1,WCT,49,712.79361,15484.64547,25,False
0x98daeaed62a12b1a882f515416d358254f166de1,MOVE,38,7971.100162,41473.88043,20,False
0x98daeaed62a12b1a882f515416d358254f166de1,MAV,76,838.87116,11778.652566,50,False
0x98daeaed62a12b1a882f515416d358254f166de1,NXPC,40,-647.35281,8776.11373,22,False
0x98daeaed62a12b1a882f515416d358254f166de1,CELO,17,206.65016,3832.23114,10,False
0x98daeaed62a12b1a882f515416d358254f166de1,HMSTR,31,806.335359,7157.976211,16,False
0x98daeaed62a12b1a882f515416d358254f166de1,kSHIB,38,5232.895061,32522.744137,20,False
0x98daeaed62a12b1a882f515416d358254f166de1,HYPER,24,6.53816,5929.73836,13,False
0x98daeaed62a12b1a882f515416d358254f166de1,PYTH,34,207.17392,52292.45,21,False
0x98daeaed62a12b1a882f515416d358254f166de1,MINA,20,1117.79418,6918.80202,11,False
0x98daeaed62a12b1a882f515416d358254f166de1,ADA,53,8149.74353,56719.13321,26,True
0x98daeaed62a12b1a882f515416d358254f166de1,USTC,94,25.601783,13457.705939,79,False
0x98daeaed62a12b1a882f515416d358254f166de1,LINK,68,5373.0238,82785.2054,41,True
0x98daeaed62a12b1a882f515416d358254f166de1,LAYER,30,1718.40072,27267.76566,19,False
0x98daeaed62a12b1a882f515416d358254f166de1,NOT,63,63.692024,19501.760922,35,False
0x98daeaed62a12b1a882f515416d358254f166de1,GAS,32,49.84853,10387.49639,21,False
0x98daeaed62a12b1a882f515416d358254f166de1,TNSR,15,-1.102141,847.105837,8,False
0x98daeaed62a12b1a882f515416d358254f166de1,MANTA,29,-146.354344,13390.261262,19,False
0x98daeaed62a12b1a882f515416d358254f166de1,COMP,40,43.72941,17550.63263,21,False
0x98daeaed62a12b1a882f515416d358254f166de1,W,87,865.100223,70460.314793,58,False
0x98daeaed62a12b1a882f515416d358254f166de1,MAVIA,21,-705.577944,2918.72548,14,False
0x98daeaed62a12b1a882f515416d358254f166de1,BIGTIME,13,-3.946423,16635.821577,11,False
0x98daeaed62a12b1a882f515416d358254f166de1,TRX,21,1068.26214,18252.65058,19,True
0x091144e651b334341eabdbbbfed644ad0100023e,APEX,1004,213377.6475,213377.6475,1004,False
0x091144e651b334341eabdbbbfed644ad0100023e,MNT,268,90327.43005,118099.07101,236,False
0x091144e651b334341eabdbbbfed644ad0100023e,XPL,89,23924.82813,41503.37787,65,False
0x091144e651b334341eabdbbbfed644ad0100023e,EIGEN,31,-10127.655741,12063.247481,2,False
0x091144e651b334341eabdbbbfed644ad0100023e,SPX,186,-28345.99194,44207.43838,24,False
0x091144e651b334341eabdbbbfed644ad0100023e,IP,21,15.36812,6353.8165,13,False
0x091144e651b334341eabdbbbfed644ad0100023e,LTC,97,-1016.9227,9159.8541,42,True
0x091144e651b334341eabdbbbfed644ad0100023e,LAUNCHCOIN,94,-28178.37358,29123.62538,2,False
0x091144e651b334341eabdbbbfed644ad0100023e,FARTCOIN,64,-7336.909178,29375.668954,23,False
0x091144e651b334341eabdbbbfed644ad0100023e,ASTER,2163,932873.6764,949808.4632,2143,False
0x091144e651b334341eabdbbbfed644ad0100023e,STBL,10,182.8551,3369.92294,10,False
0x091144e651b334341eabdbbbfed644ad0100023e,LDO,20,3338.03374,8045.01478,14,False
0x091144e651b334341eabdbbbfed644ad0100023e,PUMP,128,77532.489687,101036.617029,114,False
0x091144e651b334341eabdbbbfed644ad0100023e,HYPE,15,474.18348,6297.46316,7,True
0x091144e651b334341eabdbbbfed644ad0100023e,ZEC,19,19920.783,35725.0922,15,False
0x091144e651b334341eabdbbbfed644ad0100023e,SKY,50,16343.157687,16343.157687,50,False
0x091144e651b334341eabdbbbfed644ad0100023e,@107,40,3092.9563,12726.0127,14,False
0x091144e651b334341eabdbbbfed644ad0100023e,LINEA,22,5832.919894,5832.919894,22,False
0x091144e651b334341eabdbbbfed644ad0100023e,PENGU,2130,875348.686187,885657.121825,2116,False
0x091144e651b334341eabdbbbfed644ad0100023e,WLD,15,-7005.98657,7967.73725,2,True
0x091144e651b334341eabdbbbfed644ad0100023e,BLAST,12,-1511.58943,3352.704866,8,False
0x55f389689b39fdd29d063f8b1aa776666a2dd788,ETH,3039,30.41029,57947.16061,1556,True
0x55f389689b39fdd29d063f8b1aa776666a2dd788,BTC,1670,-89.97585,31888.86833,874,True
0x6fde95f9f7f7e5402bdaba710baf31bbc150107e,ETH,378,55297.31172,359065.81116,153,True
0x6fde95f9f7f7e5402bdaba710baf31bbc150107e,SOL,221,30435.075,110592.141,99,True
0x6fde95f9f7f7e5402bdaba710baf31bbc150107e,BNB,231,14780.5874,127975.4874,128,True
0x6fde95f9f7f7e5402bdaba710baf31bbc150107e,BTC,212,59427.74719,269491.54049,88,True
0x6fde95f9f7f7e5402bdaba710baf31bbc150107e,XRP,177,33586.5968,90031.6912,60,True
0x6fde95f9f7f7e5402bdaba710baf31bbc150107e,UNI,212,32647.40774,87048.88156,73,True
0x6fde95f9f7f7e5402bdaba710baf31bbc150107e,@107,26,14552.44008,14552.44008,0,False
0x8e403d0bea9dbf78fa62d2d980b3322d91250151,ETH,317,115924.77613,190839.63461,263,True
0x8e403d0bea9dbf78fa62d2d980b3322d91250151,BTC,203,72332.22935,240792.31975,101,True
0x8e403d0bea9dbf78fa62d2d980b3322d91250151,WLFI,230,33831.15411,41138.50867,209,False
0x8e403d0bea9dbf78fa62d2d980b3322d91250151,ASTER,201,-6505.7222,33983.479,119,False
0x8e403d0bea9dbf78fa62d2d980b3322d91250151,kPEPE,50,11135.971656,11698.775068,47,False
0x8e403d0bea9dbf78fa62d2d980b3322d91250151,FARTCOIN,164,18573.46457,24318.849934,144,False
0x8e403d0bea9dbf78fa62d2d980b3322d91250151,XRP,48,10306.8656,10306.8656,48,True
0x8e403d0bea9dbf78fa62d2d980b3322d91250151,LAUNCHCOIN,165,590.25509,26872.63685,85,False
0x8e403d0bea9dbf78fa62d2d980b3322d91250151,IP,55,-4790.93477,7390.41163,10,False
0x056ba834114908fc6093a9206c0c3453ad73d2df,ETH,133,-582066.29774,726024.50658,31,True
0x056ba834114908fc6093a9206c0c3453ad73d2df,BTC,734,-638577.80586,1684253.06802,87,True
0x056ba834114908fc6093a9206c0c3453ad73d2df,SOL,474,16248.014,1636768.2396,60,True
0x056ba834114908fc6093a9206c0c3453ad73d2df,XPL,66,26237.95852,26237.95852,0,False
0x056ba834114908fc6093a9206c0c3453ad73d2df,APEX,121,-33947.5744,58648.6242,51,False
0x056ba834114908fc6093a9206c0c3453ad73d2df,PUMP,22,-484.465355,100551.445551,16,False
0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,@142,3065,-43210.05882,2790759.55476,1862,False
0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,FARTCOIN,393,175.529318,16639.123348,173,False
0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,WIF,173,1.35652,6529.73518,82,True
0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,ENA,182,99.82012,7180.31326,82,True
0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,XRP,790,128855.855,6616224.5116,423,True
0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,HYPE,314,50.15757,9989.28787,107,True
0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,BTC,294,175.25056,8626.20232,87,True
0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,SOL,64,32.4873,2194.5685,27,True
0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,ETH,368,1.26067,12650.20427,121,True
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,PYTH,1050,-74692.46012,713112.23386,608,False
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,2Z,1330,12380.77952,397375.96548,904,False
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,TAO,3622,93186.08898,3216000.1858,1709,False
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,SPX,4882,124426.70105,1657039.78583,2344,False
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,JUP,546,3394.48427,220716.86117,337,True
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,POPCAT,3206,8928.16616,1364527.65714,1718,False
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,kBONK,1250,-164598.371603,2885914.962955,567,False
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,AIXBT,2078,6577.463711,568364.444469,1061,False
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,AI16Z,1339,-2672.889556,439586.541522,748,False
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,ZRO,3631,-13216.06718,685229.93088,2058,False
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,kSHIB,1437,-3592.08214,1909928.675682,742,False
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,SUPER,1612,67512.19595,426570.79941,832,False
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,ZEC,43684,263542.7321,45529050.7921,22933,False
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,ONDO,258,-12732.35583,287002.80235,155,True
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,TRUMP,2266,27933.80476,4635658.00024,1639,False
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,STX,652,-5628.824849,152150.389323,357,False
0xb4321b142b2a03ce20fcab2007ff6990b9acba93,SNX,3393,42084.91561,1090157.39129,1788,False
