source_file,project,study_name,symbol,source_venue,target_venue,signal_type,horizon,events_count,gross_bps,fee_bps,slippage_bps,latency_buffer_bps,quote_mismatch_bps,net_bps,win_rate,random_baseline_bps,beats_baseline,verdict,rejection_reason,warnings
reports/RESEARCH_LOG.md,unknown,RESEARCH_LOG.md,,,,,,,,,,,,3.0,,,,REJECTED,,
reports/baseline_v6_market_structure/funding_basis_alt_summary.json,kraken_market_structure_scanner,baseline_v6_market_structure,DOGE,,,,,,-154.0,,,,,,,,False,UNKNOWN,USD_USDT_mismatch,
reports/baseline_v6_market_structure/funding_basis_alt_summary.json,kraken_market_structure_scanner,baseline_v6_market_structure,AVAX,,,,,,-154.0,,,,,,,,False,UNKNOWN,USD_USDT_mismatch,
reports/lead_lag_v1/pair_binance_btc_usd.json,venue_agnostic_signal_observer,lead_lag_v1,,,,tick_lead_lag,,,,,,,,,,,,UNKNOWN,,
reports/lead_lag_v1/summary.json,venue_agnostic_signal_observer,lead_lag_v1,,,,tick_lead_lag,,1127,,,,,,,,,,,,
reports/lead_lag_v1/summary.json,venue_agnostic_signal_observer,lead_lag_v1,,,,tick_lead_lag,,1430,,,,,,,,,,,,
reports/lead_lag_v1/summary.json,venue_agnostic_signal_observer,lead_lag_v1,,,,tick_lead_lag,,1783,,,,,,,,,,,,
reports/signal_observer/by_signal_type.csv,venue_agnostic_signal_observer,signal_observer,,,,cross_market_move,,143,34.9554,,,,,,,,,,,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,10s,,-5.9281,5.0,1.0,,0.0,-5.9281,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,30s,,24.439,5.0,1.0,,0.0,24.439,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,60s,,42.6574,5.0,1.0,,0.0,42.6574,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,5m,,45.7969,5.0,1.0,,0.0,45.7969,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,15m,,25.0112,5.0,1.0,,0.0,25.0112,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,1h,,64.1341,5.0,1.0,,0.0,64.1341,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,10s,,-8.4028,5.0,1.0,,0.0,-8.4028,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,30s,,26.5915,5.0,1.0,,0.0,26.5915,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,60s,,36.421,5.0,1.0,,0.0,36.421,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,5m,,45.1511,5.0,1.0,,0.0,45.1511,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,15m,,46.7479,5.0,1.0,,0.0,46.7479,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,1h,,77.9103,5.0,1.0,,0.0,77.9103,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,10s,,-5.5019,5.0,1.0,,0.0,-5.5019,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,30s,,31.9627,5.0,1.0,,0.0,31.9627,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,60s,,40.3104,5.0,1.0,,0.0,40.3104,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,5m,,40.9475,5.0,1.0,,0.0,40.9475,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,15m,,60.6655,5.0,1.0,,0.0,60.6655,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,1h,,104.2993,5.0,1.0,,0.0,104.2993,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,10s,,-8.743,5.0,1.0,,0.0,-8.743,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,30s,,28.3111,5.0,1.0,,0.0,28.3111,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,60s,,43.5841,5.0,1.0,,0.0,43.5841,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,5m,,43.0508,5.0,1.0,,0.0,43.0508,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,15m,,44.3002,5.0,1.0,,0.0,44.3002,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,1h,,-37.6395,5.0,1.0,,0.0,-37.6395,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,10s,,-3.7544,5.0,1.0,,0.0,-3.7544,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,30s,,32.0303,5.0,1.0,,0.0,32.0303,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,60s,,47.6429,5.0,1.0,,0.0,47.6429,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,5m,,66.4663,5.0,1.0,,0.0,66.4663,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,15m,,75.4778,5.0,1.0,,0.0,75.4778,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,1h,,148.8959,5.0,1.0,,0.0,148.8959,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,10s,,-5.5114,5.0,1.0,,0.0,-5.5114,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,30s,,29.4123,5.0,1.0,,0.0,29.4123,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,60s,,46.7609,5.0,1.0,,0.0,46.7609,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,5m,,53.939,5.0,1.0,,0.0,53.939,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,15m,,58.5523,5.0,1.0,,0.0,58.5523,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,1h,,7.4981,5.0,1.0,,0.0,7.4981,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,10s,,-2.2509,5.0,1.0,,0.0,-2.2509,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,30s,,29.5856,5.0,1.0,,0.0,29.5856,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,60s,,46.6513,5.0,1.0,,0.0,46.6513,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,5m,,57.7582,5.0,1.0,,0.0,57.7582,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,15m,,54.1403,5.0,1.0,,0.0,54.1403,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,1h,,-31.4199,5.0,1.0,,0.0,-31.4199,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,10s,,-3.2322,5.0,1.0,,0.0,-3.2322,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,30s,,24.6831,5.0,1.0,,0.0,24.6831,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,60s,,44.2648,5.0,1.0,,0.0,44.2648,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,5m,,53.4848,5.0,1.0,,0.0,53.4848,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,15m,,58.6176,5.0,1.0,,0.0,58.6176,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,1h,,53.1697,5.0,1.0,,0.0,53.1697,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,10s,,-10.4079,5.0,1.0,,0.0,-10.4079,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,30s,,29.956,5.0,1.0,,0.0,29.956,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,60s,,45.664,5.0,1.0,,0.0,45.664,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,5m,,39.523,5.0,1.0,,0.0,39.523,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,15m,,26.0999,5.0,1.0,,0.0,26.0999,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,1h,,54.1152,5.0,1.0,,0.0,54.1152,,,,,None,
reports/signal_observer/forward_returns.jsonl,venue_agnostic_signal_observer,signal_observer,,BINANCE,KRAKEN,cross_market_move,10s,,0.8145,5.0,1.0,,0.0,0.8145,,,,,None,
