timestamp,open,high,low,close,volume
1778595960.0,95.13,95.14,95.04,95.04,118.19900971
1778596020.0,95.05,95.05,94.98,95.0,13.87062693
1778596080.0,95.0,95.0,94.73,94.73,55.74730786
1778596140.0,94.72,94.82,94.62,94.79,968.07149648
1778596200.0,94.79,94.82,94.71,94.71,26.48997976
1778596260.0,94.68,94.68,94.44,94.58,531.78340327
1778596320.0,94.6,94.62,94.47,94.49,8.51123756
1778596380.0,94.49,94.54,94.43,94.47,42.98475055
1778596440.0,94.48,94.55,94.42,94.55,231.62364043
1778596500.0,94.59,94.61,94.47,94.54,31.98585603
1778596560.0,94.54,94.61,94.54,94.59,36.98714898
1778596620.0,94.64,94.82,94.64,94.81,113.22316811
1778596680.0,94.84,94.95,94.84,94.95,2.3275286
1778596740.0,94.94,95.06,94.94,95.0,389.98950878
1778596800.0,95.03,95.04,94.95,94.99,33.84648874
1778596860.0,95.01,95.02,94.96,95.0,29.11829004
1778596920.0,95.0,95.04,94.97,95.01,12.12538196
1778596980.0,95.0,95.07,95.0,95.03,46.03997932
1778597040.0,95.03,95.03,94.92,94.92,15.05400196
1778597100.0,94.9,94.92,94.81,94.83,51.79363535
1778597160.0,94.81,94.82,94.79,94.8,8.24423102
1778597220.0,94.76,94.76,94.63,94.67,37.30158124
1778597280.0,94.68,94.72,94.68,94.71,16.93819952
1778597340.0,94.71,94.71,94.63,94.68,4.51459352
1778597400.0,94.68,94.69,94.58,94.58,20.37696765
1778597460.0,94.57,94.57,94.44,94.55,269.38468098
1778597520.0,94.53,94.64,94.53,94.63,221.80060838
1778597580.0,94.58,94.64,94.56,94.56,222.84633246
1778597640.0,94.55,94.56,94.55,94.55,7.73416532
1778597700.0,94.56,94.57,94.53,94.53,38.20067795
1778597760.0,94.49,94.54,94.46,94.52,486.42857732
1778597820.0,94.53,94.53,94.43,94.49,25.66547024
1778597880.0,94.52,94.54,94.51,94.54,12.43718941
1778597940.0,94.48,94.53,94.44,94.53,17.40478288
1778598000.0,94.52,94.52,94.43,94.43,65.95262773
1778598060.0,94.42,94.44,94.38,94.44,42.07583817
1778598120.0,94.37,94.46,94.35,94.44,75.25378204
1778598180.0,94.4,94.49,94.38,94.43,64.76430432
1778598240.0,94.46,94.53,94.46,94.49,588.18025702
1778598300.0,94.51,94.52,94.43,94.5,41.18576451
1778598360.0,94.54,94.67,94.52,94.62,30.45610374
1778598420.0,94.62,94.71,94.6,94.71,300.48354027
1778598480.0,94.7,94.72,94.66,94.7,251.93020685
1778598540.0,94.7,94.75,94.7,94.75,22.19903951
1778598600.0,94.72,94.74,94.71,94.74,13.86943942
1778598660.0,94.75,94.75,94.66,94.67,16.2084897
1778598720.0,94.66,94.67,94.59,94.66,576.9075739
1778598780.0,94.61,94.68,94.61,94.68,9.81351661
1778598840.0,94.61,94.62,94.61,94.61,68.75145299
1778598900.0,94.61,94.61,94.44,94.53,33.14695662
1778598960.0,94.5,94.5,94.45,94.47,35.26697096
