address,total_fills,unique_coins,frozen_coins,non_frozen_coins,total_gross_turnover,net_delta_ratio,pairability_rate,burst_score,concentration_score,close_fill_count,nonzero_closedPnl_ratio,close_like_cluster_score,large_close_ratio,side_B,side_A
0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,3689,1,1,0,69420783.4257,0.0012652892126175871,0.9086473298997018,0.09135267010029818,1.0,1834,0.5692599620493358,0.5332068311195446,0.0005421523448088912,1676,2013
0x362c5006ed0a405c35df4a138cb38d891f1a1a20,3173,1,1,0,76835019.41912,0.002604419157473441,0.8465174913331233,0.15348250866687677,1.0,1507,0.5540497951465491,0.5144973211471794,0.0018909549322407816,1343,1830
0x4f235c15474f984504b0f188755021ae45c2fa65,2705,2,1,1,23710562.55007,0.006957487152893931,0.855452865064695,0.144547134935305,0.999630314232902,1157,0.4277264325323475,0.4277264325323475,0.18410351201478742,1157,1548
0xd4c1f7e8d876c4749228d515473d36f919583d1d,9048,17,11,6,9904268.232161,0.6460680118679345,0.5415561450044208,0.45844385499557916,0.2463527851458886,6284,0.695844385499558,0.6951812555260831,0.6655614500442086,6598,2450
0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,9061,19,7,12,5298477.200243,0.15151725600106034,0.9508884229113784,0.049111577088621565,0.38461538461538464,4504,0.5003862708310342,0.49873082441231653,0.31972188500165544,4753,4308
0x8836307bc17178e02b9a36250d01d657e26745b3,6190,149,32,117,2251824.275695,0.019638525996150933,0.8846526655896607,0.11534733441033926,0.0901453957996769,3507,0.6064620355411955,0.5865105008077545,0.41696284329563815,3452,2738
0x48ea62a2cc8391fbbe210e8ee89db573a8ec145f,6094,5,4,1,9768533.32463,0.001725678103333747,0.9232031506399737,0.07679684936002626,0.2727272727272727,3313,0.5991138825073843,0.5713816869051527,0.03363964555300295,2813,3281
0x5cf5f12f38f21e12fec16b81ca7ae990911bb6e4,5982,97,17,80,732721.239483,0.007409058583903591,0.9963223002340355,0.0036776997659645604,0.33316616516215314,2986,0.5093614175860917,0.5042627883650953,0.4446673353393514,3002,2980
0xb690c9aa2438723baf60f892fdd81797764e2d1b,1622,24,11,13,537422.573124,0.00477200716950211,0.9161528976572133,0.08384710234278668,0.2281134401972873,550,0.3526510480887793,0.34586929716399506,0.21516646115906288,879,743
0xab83abe96a71d235a90b8788940dbd1d3707b03b,3834,148,29,119,1074795.238727,0.04671850519032133,0.8591549295774648,0.14084507042253522,0.10432968179447052,2041,0.5868544600938967,0.5595983307250914,0.23604590505998957,1647,2187
0x20f0f2c500472bba87d9d270aa7f0b1fe281d80f,7087,149,32,117,2456708.642007,0.0847043581997572,0.8562156060392268,0.14378439396077325,0.08353322985748554,3971,0.5936221250176379,0.5769719204176662,0.3945251869620432,4053,3034
0xb3a38662575bdf1541013ce987934dba919851ea,9365,3,2,1,62365886.075975,0.014803710209204566,0.9321943406300054,0.06780565936999466,0.5822744260544581,5276,0.5692471970101441,0.5663107314468767,0.07143619861185264,4365,5000
0x3674dfce1c83ef21ee451d1c17d724796785ede7,3152,24,19,5,2367722.633538,0.08391312568107497,0.991751269035533,0.008248730964467006,0.10215736040609137,1478,0.541243654822335,0.5050761421319797,0.1557741116751269,1589,1563
0x4ef1c5ae65ab5b37629b7aa523e7e95e7da528e3,1762,4,4,0,4540897.48547,0.0021683759700602146,0.9954597048808173,0.004540295119182747,0.4733257661748014,865,0.6435868331441543,0.5672531214528944,0.00510783200908059,885,877
0x6ba2ad09aa6629a423b59b71f3564d84ce66c001,4182,3,3,0,28763950.95528,0.003874739998454259,0.9335246293639407,0.06647537063605931,0.9375896700143472,1711,0.42276422764227645,0.41594930655188905,0.027977044476327116,1952,2230
0xb8eb97eaed8367079894d2f1bed69bd220ec1dd5,5963,1,1,0,284784275.22732,0.030532222533071446,0.5812510481301358,0.41874895186986416,1.0,3848,0.6486667784672145,0.6469897702498743,0.017105483816870704,1733,4230
0x80f80b9cbad775b4fb9d699d34f5c5acc4615bdb,1913,13,8,5,1270466.056652,0.018438503403807663,0.9357030841610037,0.06429691583899634,0.19968635650810246,1216,0.63617354939885,0.6359121798222687,0.5802404600104548,1018,895
0x549237f733b669f83e2ad3db9abfccbf3b18b3ac,1575,13,7,6,1298650.604165,0.1002165879579911,0.8838095238095238,0.11619047619047619,0.2596825396825397,961,0.6101587301587301,0.6101587301587301,0.5161904761904762,696,879
0x5483dd0f8b7d2544a6ac14ba8659988178fd9f4a,3096,2,2,0,32496535.6986,0.012794477738681304,0.9935400516795866,0.006459948320413436,0.5148578811369509,1395,0.4738372093023256,0.46220930232558144,0.05071059431524548,1558,1538
0xd20dcbbfb5c17761abddf36d51bb288ce4e89365,2623,3,0,3,945937.37515,0.0005919588597619437,0.9531071292413267,0.04689287075867327,0.5009531071292413,0,0.5234464353793367,0.26172321768966833,0.0,1250,1373
0x68d017f8c75d22af6a48aa6f2f697c658ec15599,1676,13,6,7,1177863.487207,0.01670025746501729,0.9701670644391408,0.029832935560859187,0.18914081145584727,1018,0.6079952267303103,0.6076968973747017,0.5507159904534606,863,813
0xf1d4d6e6990c4e848a607b9d5239da7f8780bc5a,1489,12,5,7,1131383.697785,0.04216648860541192,0.984553391537945,0.01544660846205507,0.2800537273337811,938,0.6306245802552048,0.6302887844190732,0.5782404298186703,756,733
0x8f8ce8014e0e41aab563627beede5b6861869fa2,1621,13,8,5,1336799.778628,0.04307580779606353,0.7847008019740901,0.21529919802590994,0.2523133867982727,965,0.5959284392350401,0.595619987661937,0.5083281924737816,985,636
0xe4d933fb1e35c6e6a489ccc65561094e39efcb76,1462,9,5,4,708007.993005,0.2663787626415513,0.9986320109439124,0.0013679890560875513,0.2270861833105335,903,0.6183310533515732,0.6179890560875514,0.5772913816689467,730,732
0x950931d24bfc8a4f80d1270dd337f438df38f488,2694,5,2,3,871738.61488,0.46131715089317005,0.512249443207127,0.48775055679287305,0.37193763919821826,2113,0.7847067557535263,0.784521158129176,0.7253155159613957,690,2004
0xffffffffffffffffffffffffffffffffffffffff,3795,59,0,59,1398630.89251556,0.2630830806920607,0.7520421607378129,0.2479578392621871,0.261133069828722,0,0.37602108036890647,0.18801054018445323,0.0,2368,1427
0x856c35038594767646266bc7fd68dc26480e910d,2848,11,6,5,3836387.12904,0.2880401274561982,0.8209269662921348,0.17907303370786518,0.3922050561797753,1295,0.4550561797752809,0.4548806179775281,0.44978932584269665,1169,1679
0xc412df12cf2d384fb38ba8af7ebd046a58f35d45,1462,14,7,7,958563.781243,0.11305303572650646,0.8303693570451436,0.16963064295485636,0.21477428180574556,776,0.5314637482900136,0.5311217510259918,0.48632010943912446,855,607
0x7fa6cb4cb0d8cfe1eeb3af714dfd46bc1ffab074,1405,11,5,6,1080259.047064,0.21858212622773873,0.8839857651245552,0.11601423487544484,0.25622775800711745,839,0.598576512455516,0.5978647686832741,0.49466192170818507,621,784
0x6beffb9bec3364ae579fa7cb864effefa7bf2695,16009,31,20,11,3807383.451027,0.13115993130093023,0.8921231807108502,0.10787681928914986,0.10737710038103566,7280,0.4559935036541945,0.4553688550190518,0.3925292023236929,7141,8868
0x2a3fe860cc726e7d0f2c3215608ff338486344f4,2175,10,5,5,957719.140637,0.08490047797616157,0.9498850574712644,0.050114942528735634,0.6855172413793104,1090,0.5011494252873563,0.5011494252873563,0.4335632183908046,1142,1033
0xedb8145c53544f67b6decb6146c02de08c380af8,5478,97,14,83,717371.667185,0.08280303525519839,0.9580138736765242,0.041986126323475724,0.3176341730558598,2807,0.5339539978094195,0.5231836436655715,0.4505293902884264,2854,2624
0x49ba9baa20d355ba042af2be9772d2b2cd892f44,9846,4,4,0,216283052.96888,0.008989373774651449,0.7666057282145033,0.23339427178549665,0.5142189721714402,5958,0.628377005890717,0.6167479179362177,0.013203331302051594,3774,6072
0x7fdafde5cfb5465924316eced2d3715494c517d1,5235,8,4,4,6560876.06823,0.19975892959727454,0.9081184336198663,0.09188156638013371,0.4110792741165234,1875,0.35816618911174786,0.35816618911174786,0.35721107927411655,2377,2858
0x72cb918356c4f6d3f1b2e532928110ba6995f139,6203,3,1,2,100337191.81043,0.015730318404086854,0.9073029179429308,0.09269708205706916,0.9424472029663066,2744,0.47863936804771884,0.4605029824278575,0.04239883927132033,2814,3389
0x4b39663c302dc3fd42d1328a87f5903901168015,2282,137,28,109,724602.74602,0.10842655372414428,0.9588080631025416,0.04119193689745837,0.10517090271691498,982,0.46231375985977213,0.44631901840490795,0.37072743207712533,1188,1094
0x2ba553d9f990a3b66b03b2dc0d030dfc1c061036,11835,6,3,3,205630531.06188,0.11999752904345976,0.9723700887198986,0.027629911280101394,0.26666666666666666,7201,0.7082382762991128,0.6583438952260245,0.5286016054076891,5754,6081
0x29bf1706478b99aabee227b33853cac98c8f44db,8487,152,31,121,2800040.956586,0.0326193634050848,0.8382231648403441,0.16177683515965594,0.07234594085071286,4975,0.6114056792741841,0.5987981618946625,0.4488040532579239,4930,3557
0x7839e2f2c375dd2935193f2736167514efff9916,8598,5,5,0,97869047.13451,0.002618993655039056,0.9399860432658758,0.06001395673412421,0.3126308443824145,3493,0.43533379855780413,0.4207955338450803,0.019539427773900907,4041,4557
0x6841d054382a35308004089646cc0dc078fc40b5,6312,5,4,1,10964157.871895,0.0010500338568191544,0.9001901140684411,0.09980988593155894,0.4326679340937896,3416,0.5990177439797212,0.5701045627376427,0.012991128010139416,2841,3471
0x762609396e425be0c3a5dba96a4a4d457b2a22ce,2374,21,15,6,1329340.605524,0.1258859687566948,0.9292333614153327,0.07076663858466722,0.07708508845829823,1191,0.6145745577085089,0.5581297388374052,0.37110362257792756,1271,1103
0x339030695894d065719b8ee501459a467ef1388a,9053,1,1,0,105392622.48622,0.002873385098654275,0.837070584336684,0.16292941566331604,1.0,2003,0.2404727714569756,0.23086269744835966,0.0,3789,5264
0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,2762,1,1,0,49569345.89676,9.343312719207626e-06,0.835626357711803,0.16437364228819695,1.0,1199,0.5253439536567704,0.47972483707458363,0.0003620564808110065,1154,1608
0x29998ebd5be758fdaa06f0ef48d6c890978b65de,1657,6,3,3,2100836.961141,0.2596117578799561,0.1351840675920338,0.8648159324079662,0.42788171394085694,110,0.0675920337960169,0.06698853349426676,0.060350030175015085,1545,112
0x54e3f54df4b10ff63f7284733ed735e8e1507c20,3396,1,1,0,64784092.32119,0.0027557241352535893,0.9352179034157833,0.06478209658421673,1.0,1785,0.591283863368669,0.5584511189634864,0.0,1588,1808
0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,3042,1,1,0,48953475.51357,0.0005528463788540994,0.8593030900723209,0.14069690992767916,1.0,1505,0.5756081525312294,0.5351742274819198,0.0006574621959237344,1307,1735
0xd47c1e51b759cb3754bb045ae57bc05aadcf58c2,4881,1,1,0,68568214.32859,0.0031851553030590794,0.8141774226592912,0.18582257734070887,1.0,1743,0.38803523868059825,0.3725670969063717,0.0,1987,2894
0xbb475febf78b528f4f0d4ae1a12541406565199c,2963,1,1,0,96068975.68498,0.07515419851019413,0.9922375970300371,0.0077624029699628755,1.0,1767,0.605804927438407,0.6010799865001688,0.03476206547418157,1493,1470
0x1e3001537d0c6799e59245597c541127bac57120,2384,1,1,0,2988889.27842,0.0005531726825538392,0.9630872483221476,0.03691275167785235,1.0,926,0.5834731543624161,0.4859479865771812,0.0012583892617449664,1236,1148
0xf16074940f3df4cce3898c90990619df2db9b4ab,1549,9,2,7,622158.753643,0.16189401625424396,0.6662362814719174,0.3337637185280826,0.1659134925758554,940,0.6068431245965139,0.6068431245965139,0.579728857327308,1033,516
0x4129c62faf652fea61375dcd9ca8ce24b2bb8b95,11505,1,1,0,533905594.07729,0.04906052334285546,0.8822251195132551,0.11777488048674489,1.0,6570,0.5723598435462842,0.5717079530638853,0.0033029117774880487,5075,6430
0x8e80c4b533dd977cf716b5c24fd9223129272804,8005,18,13,5,88353256.31982,0.026097108518712914,0.9743910056214866,0.02560899437851343,0.2730793254216115,4135,0.5241723922548407,0.5203622735790131,0.09731417863835103,3900,4105
0xd598516dcc699ced64ee441b20f41cb2eff9c098,1787,10,1,9,119722.492437,0.16843928836188968,0.8617795187465025,0.13822048125349748,0.16116396194739788,878,0.5019585898153329,0.49664241745942916,0.35366536094012313,1017,770
0xaf9f722a676230cc44045efe26fe9a85801ca4fa,2446,35,12,23,64075602.849418,0.12873037228950426,0.8822567457072772,0.11774325429272281,0.13368765331152901,1344,0.5838103025347506,0.5666394112837285,0.2714636140637776,1079,1367
0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,28222,5,5,0,721368193.10367,0.043499170277723126,0.8613138686131386,0.1386861313868613,0.24774998228332507,17446,0.618949755509886,0.618559988661328,0.23364750903550421,12154,16068
0xd6a2e94695f882109fade161bb4c4e79e48c4069,5981,157,31,126,1751540.339792,0.18240897116074475,0.9520147132586524,0.0479852867413476,0.09279384718274536,2964,0.5243270356127738,0.5099481692024745,0.3317171041631834,3134,2847
0xff4cd3826ecee12acd4329aada4a2d3419fc463c,2810,2,2,0,5909509.48185,0.0023564019167358467,0.999288256227758,0.0007117437722419929,0.5512455516014235,1437,0.6334519572953736,0.5724199288256228,0.003202846975088968,1404,1406
0xa7d1af5afed57829182b637d78fedff2def2bcc8,1582,11,6,5,594100.070278,0.11207623770325899,0.9405815423514539,0.05941845764854614,0.6700379266750948,710,0.556890012642225,0.5028445006321113,0.11820480404551201,838,744
0x05d9f6c39a75bd6f040d65eb75a4ea6e9e20b60b,1681,9,3,6,529769.372282,0.4226917603473704,0.9839381320642475,0.016061867935752528,0.16775728732897086,1245,0.7406305770374777,0.7406305770374777,0.7198096371207614,827,854
0x6ac569a098a850a6a3c37547bc5d1d85cba80f33,3837,8,3,5,2825924.8972,0.004768217968337025,0.9554339327599687,0.044566067240031274,0.6241855616366954,2010,0.5290591608027104,0.5264529580401356,0.3961428199113891,2004,1833
0x7a146ee9d212816c31a0a93531e23d4359aade10,2107,10,6,4,153172.201631,0.14846458863197276,0.8647365923113431,0.13526340768865686,0.11675367821547224,1048,0.5068818224964404,0.5021357380161366,0.2562885619364025,1196,911
0x67cd5c1c4548c7ec1a20fadefca19ad42e6230da,3356,1,1,0,6144658.3293,0.0009491627731666594,0.8861740166865316,0.11382598331346841,1.0,1438,0.570321811680572,0.4994040524433849,0.0,1487,1869
0x0291639ea7178930475da17b579e1ac2de8faed8,1905,17,11,6,21369938.215662,0.032008359514801264,0.7958005249343832,0.2041994750656168,0.6766404199475066,683,0.37270341207349084,0.36561679790026247,0.013123359580052493,758,1147
0x2cb562384765bea1612ceb60007e315f904fbe86,2730,1,1,0,45760441.73235,0.002985159931125186,0.8256410256410256,0.17435897435897435,1.0,1064,0.4582417582417582,0.423992673992674,0.0,1127,1603
0xb736d8bb9ced549f24bfb40aed325f2f211d4143,1581,3,3,0,554124.15462,0.01924766843508945,0.9778621125869703,0.022137887413029727,0.6344086021505376,804,0.512966476913346,0.510752688172043,0.13282732447817835,808,773
0x422b7928003324f0e5f5577c5e3fbc5b744167aa,2191,19,10,9,18964047.39359,0.12412324202277779,0.7932450935645824,0.2067549064354176,0.5066179826563213,1071,0.48881789137380194,0.48881789137380194,0.34230944774075767,1322,869
0xd3fcada4c18d60333abf066a11b3360d81f1eca5,5249,154,32,122,1934857.550762,0.25888501147835385,0.890455324823776,0.10954467517622404,0.10421032577633835,2360,0.48980758239664696,0.46970851590779195,0.3556867974852353,2912,2337
0x21b5eb0ca859383f7d8b6906cddb115e92e80913,1764,3,3,0,28219296.72071,0.0004156671679699067,0.8900226757369615,0.10997732426303855,0.34750566893424034,727,0.6241496598639455,0.518140589569161,0.013038548752834467,785,979
0x5c9c9ab381c841530464ef9ee402568f84c3b676,5474,5,4,1,69323343.213706,0.003621411391312774,0.9002557544757033,0.09974424552429667,0.22141030325173547,2837,0.612897332846182,0.5655827548410668,0.005480453050785532,2464,3010
0x027717f112baa657c224eadadbb02602b463508b,2098,10,4,6,925798.340822,0.0782212708241647,0.9113441372735939,0.0886558627264061,0.7235462345090562,1075,0.5123927550047664,0.5123927550047664,0.42183031458531933,1142,956
0xfdc7c22506e166206858df11d22acaa5bd195ba6,1756,1,1,0,16540771.92556,0.004560989426582994,0.8895216400911162,0.11047835990888383,1.0,696,0.5074031890660592,0.451879271070615,0.0017084282460136675,781,975
0x3e0ad8a4452c1db81704fea7d23a066ee6e5e165,13853,32,15,17,8921471.018608,0.0012597380576094227,0.7957843066483794,0.2042156933516206,0.23258499963906734,5980,0.5896195769869342,0.5106475131740418,0.03667075723669963,5512,8341
0xefd3ab65915e35105caa462442c9ecc1346728df,10540,23,3,20,16860062.33141773,0.31007120470319594,0.9404174573055029,0.059582542694497156,0.4110056925996205,2976,0.5809297912713473,0.4316413662239089,0.27893738140417457,5584,4956
0xcf0a36dec06e90263288100c11cf69828338e826,16751,32,4,28,6758568.96162641,0.021978986147242502,0.9827472986687362,0.017252701331263807,0.38499194077965493,5050,0.5255208644260044,0.41349770162975347,0.1042922810578473,8231,8520
0xf6fb1452dffd2535ad6b506bb9d763864e048fb0,1759,3,3,0,30461883.02288,0.004950484502443034,0.8516202387720295,0.14837976122797045,0.3706651506537806,769,0.6355884025014212,0.5363843092666287,0.013644115974985787,749,1010
0x4b25eee404202497f35d2a42f8d560f3c8a8fc91,5911,1,0,1,349338.70988,0.1430009695666424,0.8543393672813399,0.14566063271866012,1.0,0,0.42716968364066993,0.21358484182033496,0.0,3386,2525
0x0e438d1dd918ff8abe2614fddf6039b6c8c072d2,2988,3,0,3,340110.589608,0.174335805304797,0.9350736278447122,0.06492637215528782,0.5896921017402945,0,0.5324631860776439,0.26623159303882193,0.0,1397,1591
0xac0168b4fd7427bfd616e3a47fc05dd8175d5b64,2917,3,1,2,212132.795134,0.5844933670330318,0.022625985601645526,0.9773740143983545,0.5011998628728145,33,0.011312992800822763,0.011312992800822763,0.011312992800822763,2884,33
0xf060e33cfa0727a224a184622606213e8f4e6a6f,3921,1,1,0,16074383.036,0.0028345840146993496,0.7508288701861769,0.249171129813823,1.0,1108,0.32236674317776076,0.3024738587095129,0.0,1472,2449
0x26e8db3dec31bf0c685b6e310828a4f41fe28c54,5355,134,33,101,3980165.133979,0.03185996982548037,0.8343604108309991,0.16563958916900093,0.3247432306255836,2642,0.511297852474323,0.5023342670401494,0.21176470588235294,2234,3121
0x5d510582063ed6c342d27d7746f551631ef68432,2538,10,5,5,1096028.059138,0.21382433270031115,0.7501970055161544,0.24980299448384555,0.5614657210401891,1366,0.5386130811662726,0.5384160756501182,0.4672970843183609,1586,952
0xf8cd40e5eeb83954541bf8850179ae9834a106fd,2036,10,5,5,1020515.674495,0.034951331149960456,0.9990176817288802,0.0009823182711198428,0.7156188605108055,1048,0.5147347740667977,0.5147347740667977,0.45039292730844793,1019,1017
0x9d52093725ebe3f61f985e7af23403ea90b4d8a3,2295,10,5,5,1118817.584525,0.1053538123062689,0.9185185185185185,0.08148148148148149,0.6827886710239651,1178,0.5132897603485839,0.5132897603485839,0.43790849673202614,1241,1054
0x9a46b996559cf7f007fdbea7dd7505aefe7cd81b,1628,2,0,2,3164613.523411,0.02209866885028711,0.8759213759213759,0.12407862407862408,0.9895577395577395,4,0.5565110565110565,0.27948402948402945,0.002457002457002457,713,915
0x2025137a136bea7446deba681cbfc7cf1970840e,23039,47,14,33,77007488.63748267,0.17895543956260018,0.6554103910760015,0.3445896089239984,0.1864230218325448,15961,0.7004210252181085,0.6966014149919701,0.5059247363166804,7550,15489
0x8342b064d963c5ab6425c7edee4de0a31838b58a,1469,8,3,5,589235.17728,0.3130136035180333,0.628999319264806,0.371000680735194,0.17903335602450646,975,0.6637168141592921,0.6637168141592921,0.6446562287270252,1007,462
0x2f55331b4fa24efa8fbfeafb896669c0733f827a,2385,9,5,4,1086117.150668,0.12245338813239542,0.8972746331236897,0.10272536687631027,0.5849056603773585,1276,0.5354297693920336,0.5352201257861635,0.46876310272536686,1315,1070
0x43b29051e7b4ce9fcbc893aa6bd07c32df7399f9,3273,28,8,20,1513724.879125,0.006075630673597818,0.9306446684998473,0.06935533150015276,0.12923923006416133,1470,0.45646196150320806,0.45279560036663613,0.38344026886648336,1523,1750
0xf94d29a246d909f386b3ecb631b3670dc01a0efb,2645,116,23,93,1152318.631423,0.041869763018080625,0.9686200378071833,0.031379962192816635,0.09338374291115312,1500,0.5973534971644613,0.5822306238185255,0.477882797731569,1281,1364
0x38c01e5e7bd6c819b793e78806ff797a2caa065c,3502,3,2,1,6320405.490248,0.006302198533220541,0.9029126213592233,0.0970873786407767,0.44003426613363794,2017,0.6359223300970874,0.6059394631639063,0.02998286693318104,1581,1921
0x89a289b2e7436ddb73d00812f9d904d761243ab6,1767,35,10,25,1250582.477774,0.13431134881481552,0.801358234295416,0.19864176570458403,0.17883418222976796,1197,0.6983588002263724,0.687889077532541,0.488398415393322,708,1059
0xa312114b5795dff9b8db50474dd57701aa78ad1e,4542,11,3,8,7245178.503518,0.9595411459806455,0.05548216644649934,0.9445178335535006,0.3240863055922501,4310,0.9493615147512109,0.9491413474240422,0.9489211800968737,4416,126
0x6c2e4912a03c663eaa74a0bd0bbc3bc4c7c3d43d,3683,30,5,25,1771942.831311,0.004704592995718873,0.8867770838989953,0.11322291610100461,0.18870486016834104,1923,0.5297311973934292,0.5259299484116209,0.4466467553624762,1633,2050
0xf05359fe3426248c3eb48ca9474160dc4510b99d,9672,1,1,0,36011567.49523,0.004999539360063896,0.8691066997518611,0.13089330024813894,1.0,3250,0.3497725392886683,0.3428970223325062,0.0017576509511993384,4203,5469
0xe3b6e3443c8f2080704e7421bad9340f13950acb,19730,1,1,0,700435506.17948,0.022291117648452263,0.9137354282818043,0.08626457171819564,1.0,10716,0.5431322858590978,0.5431322858590978,0.3641662442980233,9014,10716
0x5c9b5f1f13aa845d46a16a4036f1ba7eff7de431,2844,31,11,20,197315.61161,0.9947210360523383,0.006329113924050633,0.9936708860759493,0.6751054852320675,2844,1.0,1.0,0.9971870604781997,2835,9
0x6c48fc6a1fb77121c7ccc818fa333f9c435f66ad,4270,1,1,0,47502191.2348,0.00293775737144871,0.88384074941452,0.1161592505854801,1.0,2060,0.5606557377049181,0.5215456674473068,0.000234192037470726,1887,2383
0x5661e424b3b482231b8fc2a59c96dbe157fd70fc,1780,5,0,5,1147240.561404,0.055707109227194004,0.9764044943820225,0.02359550561797753,0.3921348314606742,809,0.45786516853932585,0.45617977528089887,0.3842696629213483,911,869
0x25bdd0a95d95319033360a2989219c697fc8a7d9,2857,11,0,11,1473472.7464967,0.005963230696998629,0.9373468673433671,0.06265313265663283,0.23626181309065453,61,0.4679733986699335,0.24466223311165558,0.001400070003500175,1518,1339
0x0191ee7b28282188e1b333a31bd82eba26848d2b,1645,1,1,0,14799350.68872,0.005334014178079291,0.9106382978723404,0.08936170212765958,1.0,705,0.5343465045592705,0.4814589665653495,0.004863221884498481,749,896
0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,2567,1,1,0,26110755.78889,0.0033892002569934805,0.8827425009738995,0.11725749902610051,1.0,841,0.3478768991040125,0.33774834437086093,0.0,1133,1434
0xb756c89e73c8711a881c009e10f79b1566f80cdb,1621,1,1,0,32262227.5982,0.006973015747138038,0.8673658235657001,0.1326341764342998,1.0,635,0.41579272054287475,0.4037631091918569,0.006785934608266502,703,918
0x543356c584e7931233afe07ecd982cda5f0f3f3b,3179,4,3,1,34819444.746758,0.015426218806950154,0.9776659326832338,0.02233406731676628,0.5162000629128657,1651,0.5879207297892419,0.5536332179930796,0.028939918213274615,1554,1625
0x654086857e1fad6dcf05cf6695cce51ea3984268,4342,1,1,0,43347849.2119,0.0013208801253346042,0.8839244587747582,0.11607554122524183,1.0,1849,0.48618148318747123,0.45601105481345006,0.00023030861354214648,1919,2423
0x5fffee2555a15899ad656c1a80f1b35cd0b2c0c1,3543,12,1,11,7458935.2888745,0.05864404885822302,0.8975444538526672,0.10245554614733277,0.22043465989274627,359,0.44933672029353655,0.2753316398532317,0.09455263900649168,1590,1953
0x0d58586a54a1b2070677f898acebb8317e24e1c2,1910,146,28,118,1147103.601658,0.006529839140225457,0.9361256544502617,0.06387434554973823,0.059162303664921465,978,0.6109947643979058,0.5615183246073299,0.256020942408377,1016,894
0xb6fdc698a0ddab08c7c03d83352bf4204ba0886b,2029,107,28,79,2517579.005654,0.06704744912350863,0.9157220305569246,0.0842779694430754,0.23804829965500246,968,0.50418925579103,0.4906357811729916,0.33415475603745687,1100,929
0x9db9cd2b0e40c139b487752ee13586956fbe626a,8138,36,17,19,73805921.186877,0.1776793717800068,0.7446547063160481,0.2553452936839518,0.16220201523715902,6919,0.8502088965347752,0.8502088965347752,0.19157041042025066,3030,5108
0xc1fd39727cd10fe97ccac228888f025309560a93,2125,127,27,100,944234.403501,0.3605040752686782,0.9251764705882353,0.0748235294117647,0.12988235294117648,851,0.4315294117647059,0.41600000000000004,0.3402352941176471,1142,983
0x407fb09d5764328355ec2f67c0d8e6e75319d455,2897,2,1,1,3812314.11216,0.0039936515806599454,0.9768726268553676,0.02312737314463238,0.9623748705557473,36,0.47566448049706594,0.24404556437694166,0.012426648256817397,1482,1415
0x880ac484a1743862989a441d6d867238c7aa311c,5108,19,12,7,13273628.505135,0.3157390485712087,0.6769772905246672,0.3230227094753328,0.29678935003915424,3278,0.6436961628817541,0.6427173061863743,0.6417384494909946,3379,1729
0x1070f53b35f8850f4dbb96e388e63f33d14443f3,1368,11,4,7,572303.130415,0.18039296389683718,0.804093567251462,0.195906432748538,0.1834795321637427,901,0.658625730994152,0.658625730994152,0.6293859649122807,818,550
0xd25953ab6c622e20d45a21ebb5803b7e843662ac,6281,157,31,126,1815240.449672,0.09168986384369865,0.9686355675847795,0.03136443241522051,0.08915777742397707,3282,0.5529374303454864,0.5377328450883617,0.3504219073395956,3239,3042
0xd283996b5c11511ec1514efe722d097f65a88430,4330,116,28,88,1337043.682067,0.14845964831016883,0.8323325635103926,0.16766743648960739,0.10323325635103926,2321,0.5591224018475751,0.5475750577367207,0.39861431870669745,2528,1802
0x32215fe8a5e3bc9633181e3bef3b4b707c24f082,5165,25,12,13,18167855.913128,0.4931560005610705,0.9866408518877057,0.013359148112294288,0.15508228460793805,2548,0.49332042594385284,0.49332042594385284,0.3219748305905131,2617,2548
0x0a8817c801b0801c2f2acfc8778a7cd807161e07,1856,1,1,0,23956189.81276,0.0009903765734633975,0.9245689655172413,0.07543103448275862,1.0,820,0.4644396551724138,0.453125,0.04310344827586207,858,998
0xc899791e75eb20b9796449c216776cd5e9ec5936,1755,6,0,6,9285866.9800957,0.0004296078812512654,0.7418803418803419,0.25811965811965815,0.40911680911680914,0,0.629059829059829,0.3145299145299145,0.0,651,1104
0xc3f43a41a396e5049d6f96c7d444fc6c315b738a,4856,49,24,25,1358618.479242,0.4646344116828095,0.20469522240527183,0.7953047775947282,0.48702635914332787,4223,0.8702635914332785,0.8699546952224053,0.7195222405271828,4359,497
0x9e5c7a2fed36727acf6306e3e5ae12bce86856c7,2249,26,14,12,1367335.86379,0.1318534716717481,0.9204090706980881,0.07959092930191196,0.08270342374388617,1062,0.4797687861271676,0.47598932859048465,0.444642063139173,1035,1214
0x219cb4b982511d0a37ac589fc2d5108aa36fa36f,2033,9,5,4,994070.443088,0.16983907314006536,0.8952287260206592,0.10477127397934087,0.7004426955238564,966,0.4751598622725037,0.4751598622725037,0.40826364977865226,1123,910
0xaca2d79168f9e9072c089e5f7d6eb0daefc13915,9682,1,1,0,24747580.64551,0.000127616295719517,0.7595538111960338,0.24044618880396612,1.0,1564,0.18240033051022517,0.1719686015286098,0.0003098533360875852,3677,6005
